"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value","p_BH","significant"
"139","X67552_422.268_8.791_NA","Mission_Bay-La_Jolla Reefs",0,1.30720901543564,0.691613795575252,1.92280423529603,4.14594948372482e-08,1.07680334824275e-06,"Significant"
"140","X77330_421.258_10.015_NA","Mission_Bay-La_Jolla Reefs",0,1.30288660333138,0.689302136097007,1.91647107056576,4.15152782151651e-08,1.07680334824275e-06,"Significant"
"141","X61678_899.109_7.949_NA","Mission_Bay-La_Jolla Reefs",0,1.30780713562608,0.691842045824312,1.92377222542784,4.16576784179057e-08,1.07680334824275e-06,"Significant"
"142","X10401_372.186_2.869_NA","Mission_Bay-La_Jolla Reefs",0,1.30230946223549,0.688902158984181,1.91571676548679,4.17291204923842e-08,1.07680334824275e-06,"Significant"
"143","X64869_423.288_8.393_NA","Mission_Bay-La_Jolla Reefs",0,1.30566778057082,0.69060852619533,1.92072703494631,4.18878384200738e-08,1.07680334824275e-06,"Significant"
"144","X67053_233.153_8.72_Massbank.NA003096.....Costunolide.Costunolide..3aS.6E.10E.11aR..6.10.dimethyl.3.methylidene.3a.4.5.8.9.11a.hexahydrocyclodeca.b.furan.2.one.Isoalantolactone.CollisionEnergy.205060","Mission_Bay-La_Jolla Reefs",0,1.30419385401137,0.689742973014185,1.91864473500856,4.20833273784282e-08,1.07680334824275e-06,"Significant"
"145","X65239_337.2_8.442_NA.NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based.on..CCMSLIB00000847958.","Mission_Bay-La_Jolla Reefs",0,1.29046027941769,0.682463417587157,1.89845714124823,4.21209923606725e-08,1.07680334824275e-06,"Significant"
"146","X33482_309.189_4.982_NA","Mission_Bay-La_Jolla Reefs",0,1.3055433417863,0.6904333828977,1.9206533006749,4.21363849367751e-08,1.07680334824275e-06,"Significant"
"147","X79613_595.414_10.258_NA","Mission_Bay-La_Jolla Reefs",0,1.30611536795466,0.690655057675585,1.92157567823374,4.23209659539125e-08,1.07680334824275e-06,"Significant"
"148","X26424_325.221_4.378_NA","Mission_Bay-La_Jolla Reefs",0,1.30682569526484,0.690869580491901,1.92278181003777,4.26908012274296e-08,1.07680334824275e-06,"Significant"
"149","X20692_347.123_4.034_NA","Mission_Bay-La_Jolla Reefs",0,1.30529310068241,0.689965920440746,1.92062028092407,4.29069312302133e-08,1.07680334824275e-06,"Significant"
"150","X43238_265.164_5.813_NA","Mission_Bay-La_Jolla Reefs",0,1.30761741132129,0.69119356171787,1.92404126092471,4.29091718823216e-08,1.07680334824275e-06,"Significant"
"151","X73270_520.327_9.574_NA","Mission_Bay-La_Jolla Reefs",0,1.33101988004584,0.703442256357409,1.95859750373428,4.318653534785e-08,1.07680334824275e-06,"Significant"
"152","X88704_522.487_11.78_NA.Cer.d18.2.20.1....M.H...C38H72N1O3","Mission_Bay-La_Jolla Reefs",0,1.29552850770709,0.684520898370035,1.90653611704415,4.35740431514731e-08,1.07931758200853e-06,"Significant"
"153","X3644_287.131_1.77_NA","Mission_Bay-La_Jolla Reefs",0,1.29548103610787,0.684207291560557,1.90675478065518,4.42626925112322e-08,1.08525249341674e-06,"Significant"
"154","X67308_285.29_8.761_NA","Mission_Bay-La_Jolla Reefs",0,1.31549951724613,0.694564488903881,1.93643454558837,4.47757247945546e-08,1.08525249341674e-06,"Significant"
"155","X6214_222.185_2.444_NA","Mission_Bay-La_Jolla Reefs",0,1.29415323600049,0.68326788771387,1.90503858428711,4.48391925811364e-08,1.08525249341674e-06,"Significant"
"156","X62434_311.257_8.047_NA","Mission_Bay-La_Jolla Reefs",0,1.31317254138014,0.692951200746644,1.93339388201363,4.57066170467257e-08,1.08525249341674e-06,"Significant"
"157","X2177_260.113_0.98_NA","Mission_Bay-La_Jolla Reefs",0,1.2962841233858,0.683959415620427,1.90860883115118,4.5904733014801e-08,1.08525249341674e-06,"Significant"
"158","X27206_412.982_4.447_NA","Mission_Bay-La_Jolla Reefs",0,1.29757810646451,0.684598525443708,1.91055768748531,4.60131619473003e-08,1.08525249341674e-06,"Significant"
"159","X60637_347.185_7.741_NA","Mission_Bay-La_Jolla Reefs",0,1.30701232529152,0.689379843248506,1.92464480733454,4.64999339033767e-08,1.08525249341674e-06,"Significant"
"160","X90600_1443.399_12.376_NA","Mission_Bay-La_Jolla Reefs",0,1.29603261988293,0.683507615073169,1.9085576246927,4.67040828233678e-08,1.08525249341674e-06,"Significant"
"161","X88938_552.482_11.842_NA","Mission_Bay-La_Jolla Reefs",0,1.29852745854357,0.684768682796712,1.91228623429043,4.68420510157941e-08,1.08525249341674e-06,"Significant"
"162","X86048_529.352_11.033_NA","Mission_Bay-La_Jolla Reefs",0,1.29550651498684,0.683067683904868,1.90794534606882,4.71161557547006e-08,1.08525249341674e-06,"Significant"
"163","X2053_317.134_0.971_NA","Mission_Bay-La_Jolla Reefs",0,1.30325513988815,0.68708353716207,1.91942674261422,4.72928499695158e-08,1.08525249341674e-06,"Significant"
"164","X69332_315.122_9.093_NA","Mission_Bay-La_Jolla Reefs",0,1.29965632633473,0.685112945152946,1.91419970751652,4.74798408367505e-08,1.08525249341674e-06,"Significant"
"165","X61957_335.221_7.984_NA","Mission_Bay-La_Jolla Reefs",0,1.30253817309566,0.686600369192369,1.91847597699895,4.75608662453553e-08,1.08525249341674e-06,"Significant"
"166","X60499_346.295_7.794_NA","Mission_Bay-La_Jolla Reefs",0,1.3041322992212,0.68720638191698,1.92105821652542,4.8162184240752e-08,1.08939393334631e-06,"Significant"
"167","X77758_276.159_10.059_NA","Mission_Bay-La_Jolla Reefs",0,1.2993007558568,0.684489285133626,1.91411222657997,4.86074934746838e-08,1.08939393334631e-06,"Significant"
"168","X89272_530.36_11.977_NA","Mission_Bay-La_Jolla Reefs",0,1.34425793595961,0.708170457859552,1.98034541405967,4.8614768322075e-08,1.08939393334631e-06,"Significant"
"169","X85391_848.536_10.936_NA","Mission_Bay-La_Jolla Reefs",0,1.30906269159334,0.68951963130788,1.9286057518788,4.88997542458236e-08,1.08939393334631e-06,"Significant"
"170","X45698_572.342_6.035_NA","Mission_Bay-La_Jolla Reefs",0,1.29310895790139,0.680841567483471,1.9053763483193,4.96302221542066e-08,1.09756834801057e-06,"Significant"
"171","X26426_165.088_4.379_NA","Mission_Bay-La_Jolla Reefs",0,1.30086765586133,0.684844306583883,1.91689100513878,4.98497177980894e-08,1.09756834801057e-06,"Significant"
"172","X53930_177.088_6.966_NA.NCGC00384658.01.7.methoxy.8..3.methyl.5.oxo.2H.furan.4.yl.chromen.2.one..IIN.based..Match.","Mission_Bay-La_Jolla Reefs",0,1.29741579341944,0.68276421689525,1.91206736994362,5.05583499510465e-08,1.10499747230932e-06,"Significant"
"173","X48975_326.253_6.407_NA","Mission_Bay-La_Jolla Reefs",0,1.29244172782615,0.680067561582887,1.90481589406942,5.07741202415701e-08,1.10499747230932e-06,"Significant"
"174","X26805_200.948_4.419_NA","Mission_Bay-La_Jolla Reefs",0,1.30296028536103,0.685082110638026,1.92083846008403,5.22033986039006e-08,1.12957353875681e-06,"Significant"
"175","X68570_479.299_8.963_NA","Mission_Bay-La_Jolla Reefs",0,1.29941477635449,0.682911891038632,1.91591766167035,5.30638293305685e-08,1.14163038531195e-06,"Significant"
"176","X84716_571.362_10.852_NA","Mission_Bay-La_Jolla Reefs",0,1.29555489788154,0.680284417885643,1.91082537787744,5.47908126646846e-08,1.16596473838241e-06,"Significant"
"177","X81381_450.289_10.462_NA","Mission_Bay-La_Jolla Reefs",0,1.29127554400962,0.677975020453255,1.90457606756599,5.49741442368301e-08,1.16596473838241e-06,"Significant"
"178","X82258_692.457_10.571_NA","Mission_Bay-La_Jolla Reefs",0,1.29509738848246,0.679930694474891,1.91026408249003,5.51239637269774e-08,1.16596473838241e-06,"Significant"
"179","X22021_504.337_4.013_NA","Mission_Bay-La_Jolla Reefs",0,1.2925248762181,0.678113034393003,1.9069367180432,5.65176331290829e-08,1.18876474151395e-06,"Significant"
"180","X4676_187.093_2.076_NA..6.11.dioxododecanoic.acid.CollisionEnergy.102040.","Mission_Bay-La_Jolla Reefs",0,1.28937557092417,0.676120394726841,1.9026307471215,5.75561671656288e-08,1.20112907108479e-06,"Significant"
"181","X16742_371.227_3.532_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.29701420059228,0.680064761924236,1.91396363926032,5.77435224080602e-08,1.20112907108479e-06,"Significant"
"182","X6934_298.201_2.466_NA","Mission_Bay-La_Jolla Reefs",0,1.2928537408207,0.677728776791444,1.90797870484996,5.8220910204021e-08,1.20440509295681e-06,"Significant"
"183","X19481_209.117_3.785_NA","Mission_Bay-La_Jolla Reefs",0,1.28988490585788,0.67595254007748,1.90381727163827,5.8908235178734e-08,1.21196451064445e-06,"Significant"
"184","X35385_274.201_5.152_NA","Mission_Bay-La_Jolla Reefs",0,1.29406829997257,0.677859863877006,1.91027673606812,5.98068852220024e-08,1.22376588511326e-06,"Significant"
"185","X47278_165.055_6.213_NA","Mission_Bay-La_Jolla Reefs",0,1.29070617500656,0.675711116397011,1.90570123361612,6.10528038125224e-08,1.23562157654663e-06,"Significant"
"186","X35954_608.384_5.182_NA","Mission_Bay-La_Jolla Reefs",0,1.29395623037296,0.677402358905799,1.91051010184011,6.1085919211834e-08,1.23562157654663e-06,"Significant"
"187","X86114_500.373_11.053_NA","Mission_Bay-La_Jolla Reefs",0,1.28406271512637,0.672066333570112,1.89605909668262,6.15991041508224e-08,1.23562157654663e-06,"Significant"
"188","X60498_293.247_7.794_NA","Mission_Bay-La_Jolla Reefs",0,1.2969146756825,0.678673292597389,1.91515605876761,6.19897897458088e-08,1.23562157654663e-06,"Significant"
"189","X76982_299.2_9.983_NCGC00385373.01_C20H28O3_1.Phenanthrenecarboxylic.acid..1.2.3.4.4a.9.10.10a.octahydro.9.hydroxy.1.4a.dimethyl.7..1.methylethyl.....1S.9R...Massbank.NA002717.....Costunolide.Costunolide..3aS.6E.10E.11aR..6.10.dimethyl.3.methylidene.3a.4.5.8.9.11a.hexahydrocyclodeca.b.furan.2.one","Mission_Bay-La_Jolla Reefs",0,1.29031842792152,0.675210120218524,1.90542673562452,6.20272185836157e-08,1.23562157654663e-06,"Significant"
"190","X62455_352.248_8.048_NA.NCGC00380130.01_C15H26O4_1.2.Naphthalenedimethanol..1.4.4a.5.6.7.8.8a.octahydro.1.4.dihydroxy.5.5.8a.trimethyl.","Mission_Bay-La_Jolla Reefs",0,1.30202398754745,0.680806110033754,1.92324186506115,6.3777579772939e-08,1.26380309392166e-06,"Significant"
"191","X48645_387.235_6.367_NA","Mission_Bay-La_Jolla Reefs",0,1.29550611357736,0.677093973433015,1.9139182537217,6.48084926835324e-08,1.27750772226963e-06,"Significant"
"192","X15303_377.143_3.391_NA","Mission_Bay-La_Jolla Reefs",0,1.28320366587752,0.669932081195692,1.89647525055935,6.73786001437193e-08,1.32125223719325e-06,"Significant"
"193","X85272_571.428_10.927_NA","Mission_Bay-La_Jolla Reefs",0,1.2956543370748,0.676292974069487,1.91501570008012,6.7873435094512e-08,1.32405949808724e-06,"Significant"
"194","X52100_354.248_6.753_NA","Mission_Bay-La_Jolla Reefs",0,1.28648520876787,0.671362146170011,1.90160827136574,6.83950165392133e-08,1.32735689314504e-06,"Significant"
"195","X53938_370.28_6.971_NA","Mission_Bay-La_Jolla Reefs",0,1.29082808685237,0.673497222795958,1.90815895090879,6.88694502537501e-08,1.32971015489933e-06,"Significant"
"196","X89839_756.481_12.127_NA","Mission_Bay-La_Jolla Reefs",0,1.28237132520143,0.66890507585427,1.89583757454858,6.95283735030472e-08,1.33558329713762e-06,"Significant"
"197","X23535_535.018_4.137_NA","Mission_Bay-La_Jolla Reefs",0,1.28206237551044,0.668610593692466,1.89551415732841,7.00209031867516e-08,1.33821675379756e-06,"Significant"
"198","X73636_400.321_9.618_NA","Mission_Bay-La_Jolla Reefs",0,1.29548309751922,0.675418538566463,1.91554765647197,7.07251077702864e-08,1.34484864017742e-06,"Significant"
"199","X17453_423.259_3.598_NA","Mission_Bay-La_Jolla Reefs",0,1.28718921613929,0.670900332125208,1.90347810015337,7.14515310251684e-08,1.35183424276261e-06,"Significant"
"200","X48648_269.174_6.412_NA","Mission_Bay-La_Jolla Reefs",0,1.29117456046843,0.672523374522227,1.90982574641464,7.31730299685651e-08,1.36617344167676e-06,"Significant"
"201","X51917_283.154_6.729_NA","Mission_Bay-La_Jolla Reefs",0,1.28502937349293,0.66931130310607,1.9007474438798,7.32164698868942e-08,1.36617344167676e-06,"Significant"
"202","X23898_580.353_4.171_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.28471734361951,0.669127629797388,1.90030705744163,7.32980173223652e-08,1.36617344167676e-06,"Significant"
"203","X67023_556.405_8.717_NA","Mission_Bay-La_Jolla Reefs",0,1.28763779110223,0.670480444374653,1.90479513782981,7.39482247658074e-08,1.37150278937569e-06,"Significant"
"204","X73297_254.211_9.575_NA.2...1S.2S.4aR.8aS..1.hydroxy.4a.methyl.8.methylidene.1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid","Mission_Bay-La_Jolla Reefs",0,1.28880326618486,0.670584186956038,1.90702234541367,7.59224170199246e-08,1.39508893161023e-06,"Significant"
"205","X82711_820.505_10.623_NA","Mission_Bay-La_Jolla Reefs",0,1.27851724931572,0.665188314768933,1.89184618386251,7.60983549508154e-08,1.39508893161023e-06,"Significant"
"206","X5245_289.089_2.188_NA","Mission_Bay-La_Jolla Reefs",0,1.28836763751351,0.670254793663428,1.90648048136359,7.63315590734948e-08,1.39508893161023e-06,"Significant"
"207","X81899_403.247_10.583_NA","Mission_Bay-La_Jolla Reefs",0,1.28277579182468,0.667063654679031,1.89848792897033,7.7470358239573e-08,1.40114379729387e-06,"Significant"
"208","X70494_360.216_9.246_NA","Mission_Bay-La_Jolla Reefs",0,1.29185369164536,0.671772778991731,1.911934604299,7.75168982336538e-08,1.40114379729387e-06,"Significant"
"209","X2116_300.201_1.014_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.28234486863743,0.666763731846052,1.89792600542881,7.77792971140556e-08,1.40114379729387e-06,"Significant"
"210","X61531_277.179_7.931_NA","Mission_Bay-La_Jolla Reefs",0,1.29018147309921,0.670735812698631,1.9096271334998,7.81965695528797e-08,1.40195278269806e-06,"Significant"
"211","X84013_480.331_10.808_NA.Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,1.28518520263256,0.667922592624193,1.90244781264093,7.90841764297667e-08,1.4087121679147e-06,"Significant"
"212","X45209_301.07_5.998_NA","Mission_Bay-La_Jolla Reefs",0,1.28373363892166,0.667110853304663,1.90035642453865,7.93219069317175e-08,1.4087121679147e-06,"Significant"
"213","X77193_508.363_10.001_NA","Mission_Bay-La_Jolla Reefs",0,1.27844871031627,0.663902021517306,1.89299539911523,8.12711623554563e-08,1.43655364445208e-06,"Significant"
"214","X1401_333.116_0.756_NA","Mission_Bay-La_Jolla Reefs",0,1.28372965393666,0.666002388659401,1.90145691921392,8.4038898506833e-08,1.47853482653377e-06,"Significant"
"215","X9155_344.192_2.746_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.28459052515087,0.666307241797287,1.90287380850445,8.46611830640498e-08,1.48255513598208e-06,"Significant"
"216","X7342_328.139_2.623_NA","Mission_Bay-La_Jolla Reefs",0,1.29017518784707,0.66902293837051,1.91132743732362,8.54584537579584e-08,1.48958832591997e-06,"Significant"
"217","X66158_393.275_8.583_NA","Mission_Bay-La_Jolla Reefs",0,1.28309685147817,0.664922432472528,1.9012712704838,8.73908007070767e-08,1.51468070919147e-06,"Significant"
"218","X2427_250.107_0.988_NA","Mission_Bay-La_Jolla Reefs",0,1.29213302810816,0.669481670308011,1.91478438590831,8.79490178462561e-08,1.51468070919147e-06,"Significant"
"219","X39_153.033_0.55_NA","Mission_Bay-La_Jolla Reefs",0,1.28709165850551,0.666835407855824,1.9073479091552,8.81049336820539e-08,1.51468070919147e-06,"Significant"
"220","X10689_342.212_2.922_NA","Mission_Bay-La_Jolla Reefs",0,1.27593846987134,0.660867331946117,1.89100960779657,8.89813212001656e-08,1.52279397417556e-06,"Significant"
"221","X39698_243.121_5.515_NA","Mission_Bay-La_Jolla Reefs",0,1.27506610984476,0.660185969994872,1.88994624969465,9.00533291270378e-08,1.53416644417782e-06,"Significant"
"222","X25841_475.325_4.337_NA","Mission_Bay-La_Jolla Reefs",0,1.27624699043494,0.660434616782411,1.89205936408746,9.17702853708846e-08,1.55637443433054e-06,"Significant"
"223","X20820_328.233_3.905_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.28051511959389,0.662515707242879,1.8985145319449,9.23792161655612e-08,1.55967600387147e-06,"Significant"
"224","X60510_485.179_7.796_NA","Mission_Bay-La_Jolla Reefs",0,1.28594552575892,0.66502841022437,1.90686264129348,9.38044741882749e-08,1.5705948038347e-06,"Significant"
"225","X85994_871.572_11.022_Pheophytin.a.Chlorophyll.a","Mission_Bay-La_Jolla Reefs",0,1.28718355579307,0.665657114473298,1.90870999711285,9.38602472411176e-08,1.5705948038347e-06,"Significant"
"226","X71248_245.226_9.342_NA.........trans.Nerolidol...30.0.eV","Mission_Bay-La_Jolla Reefs",0,1.28679565463179,0.665277634241187,1.90831367502239,9.4728597077598e-08,1.57811136281928e-06,"Significant"
"227","X62342_303.231_8.031_NA","Mission_Bay-La_Jolla Reefs",0,1.27852141007382,0.660865433555168,1.89617738659247,9.53900844979927e-08,1.5821306966297e-06,"Significant"
"228","X6728_270.154_2.439_NA","Mission_Bay-La_Jolla Reefs",0,1.26296909183258,0.652677768677617,1.87326041498754,9.61360597795391e-08,1.58750993451739e-06,"Significant"
"229","X80712_424.269_10.382_NA","Mission_Bay-La_Jolla Reefs",0,1.28500715569813,0.663885299764587,1.90612901163167,9.70370899189277e-08,1.59539145652735e-06,"Significant"
"230","X74356_518.324_9.699_PC.18.3.0.0....M.H...C26H49N1O7P1.Spectral.Match.to.1.Stearoyl.2.hydroxy.sn.glycero.3.phosphocholine.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.28853996907148,0.665394005137244,1.91168593300572,9.862409011685e-08,1.61443347517365e-06,"Significant"
"231","X73697_398.305_9.587_NA","Mission_Bay-La_Jolla Reefs",0,1.28389205413042,0.66250843408741,1.90527567417343,1.01113638795169e-07,1.63430622306384e-06,"Significant"
"232","X77778_795.543_10.059_NA","Mission_Bay-La_Jolla Reefs",0,1.27765412357139,0.659285653202207,1.89602259394057,1.01134027929994e-07,1.63430622306384e-06,"Significant"
"233","X1619_282.133_0.67_NA","Mission_Bay-La_Jolla Reefs",0,1.2889088866763,0.665092033280778,1.91272574007181,1.01140331998373e-07,1.63430622306384e-06,"Significant"
"234","X5210_179.091_2.18_NA","Mission_Bay-La_Jolla Reefs",0,1.28708254490737,0.663829239812357,1.91033585000239,1.0281115236932e-07,1.65420507978842e-06,"Significant"
"235","X91181_488.325_12.607_NA","Mission_Bay-La_Jolla Reefs",0,1.27058106835513,0.654851148458843,1.88631098825142,1.05325949406598e-07,1.68745616815252e-06,"Significant"
"236","X57335_337.2_7.393_NA.NCGC00381199.01_C25H38O4_.3aR.5E.7S.10E.14E.16aS..2.7.Dihydroxy.3...2S..1.hydroxy.2.propanyl..6.10.14.16a.tetramethyl.4.7.8.9.12.13.16.16a.octahydrocyclopenta.15.annulen.1.3aH..one","Mission_Bay-La_Jolla Reefs",0,1.27989126914272,0.65949466919251,1.90028786909292,1.06165912616696e-07,1.69370619068585e-06,"Significant"
"237","X3733_165.112_1.843_NA","Mission_Bay-La_Jolla Reefs",0,1.28472064498931,0.661001120231709,1.90844016974692,1.11614181119712e-07,1.77311135829417e-06,"Significant"
"238","X31284_504.337_4.795_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.27245955354981,0.654541725498843,1.89037738160077,1.1248235287642e-07,1.77939520411647e-06,"Significant"
"239","X46762_414.3_6.151_NA","Mission_Bay-La_Jolla Reefs",0,1.2680271866289,0.652127403358891,1.88392696989891,1.1326302573611e-07,1.78424808324876e-06,"Significant"
"240","X67161_289.252_8.754_NA.Spectral.Match.to.Myristoleic.acid.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.2804883988118,0.658363847427694,1.90261295019591,1.14260869987781e-07,1.79246739793332e-06,"Significant"
"241","X47347_400.29_6.216_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.27976040127418,0.657748219342398,1.90177258320596,1.156739134478e-07,1.80710491340651e-06,"Significant"
"242","X50781_441.28_6.603_NA","Mission_Bay-La_Jolla Reefs",0,1.27670728818682,0.65600251001016,1.89741206636348,1.16720160092676e-07,1.81591488739225e-06,"Significant"
