row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab1_PPL_blank_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep3.mzML Peak area,
13496,175.11174792144234,8.4545765,,,,,,,,,,,0,121332.91,118692.914,93827.87,81044.85,137018.28,122019.695,141165.7,152431.98,84406.67,103577.87,131805.89,159447.22,
12839,175.1117725614995,8.043347,,,,,,,,,,,0,58579.484,73534.875,32542.863,50687.812,63604.113,91753.17,113429.484,96011.09,43975.785,54761.19,91233.27,106752.55,
15077,175.14816942045638,9.429811,,,,,,,,,,,0,59774.64,55401.98,38275.227,40915.742,56162.273,62410.84,64853.637,71949.21,30623.486,50582.1,69226.76,77666.93,
1178,176.09182083605296,2.16611,,,,,,,,,,,0,0,183137.33,271298.6,220763.58,182867.61,185556.7,175112.69,159148.98,212369.64,191766.0,200336.47,155562.02,
1200,176.09183767156568,2.3056288,,,,,,,,,,,0,200475.73,8305.281,13104.148,6821.84,4436.7554,5713.302,6089.4106,9715.921,5873.435,4961.5454,11038.543,10154.96,
1322,176.09183799499124,3.0083876,,,,,,,,,,,0,55122.668,46731.47,8669.007,17771.516,54086.22,67933.34,92829.15,86291.91,17290.26,59885.4,78387.625,89419.18,
173,176.12820031153862,0.772502,,,,,,,,,,,0,166893.03,112458.61,75767.11,45290.777,202088.7,205134.03,211223.38,171620.95,60202.14,142445.83,175079.22,157633.03,
1731,176.1434789166819,3.5514839,,,,,,,,,,,0,1707.1498,0,177321.03,166736.16,11061.211,6455.6904,25657.037,25506.281,186374.08,0,9918.433,16927.121,
13574,177.0546194484282,8.498615,,,,,,,,,,,0,362976.4,403159.94,430549.38,350340.56,353792.3,376921.56,349835.5,331181.9,420639.16,313106.44,295995.9,419664.78,
912,177.07583582636815,1.1629043,,,,,,,,,,,0,109186.93,23423.285,13793.516,12658.005,47752.664,49863.78,10782.164,20737.912,6747.528,34859.97,22574.367,37642.203,
3963,177.09102374910717,4.9575524,,,,,,,,,,,0,254955.89,163358.97,219764.56,209080.0,219582.39,191383.22,236419.62,173180.34,219737.98,181381.03,276148.56,156607.25,
2554,177.0910546049375,4.2469463,,,,,,,,,,,0,161278.72,93117.66,147349.95,115840.38,73193.93,140727.86,130710.375,93171.305,139345.78,63219.793,85636.64,114200.414,
1371,177.0911357848236,3.0862963,,,,,,,,,,,0,0,0,130714.8,137686.69,1101.5916,2675.0422,11499.203,8620.486,163551.64,0,2853.9185,13006.527,
12039,177.12737370994,7.6351104,,,,,,,,,,,0,145759.38,156355.89,150457.0,125071.7,145844.95,166749.61,164693.17,153060.17,145799.86,165799.73,151098.58,163034.69,
14009,177.12742944919447,8.752793,,,,,,,,,,,0,28933.309,30467.29,21110.871,17025.137,35334.754,35068.926,59722.844,75823.94,16654.984,26556.69,48652.707,143306.47,
8921,178.09930584196505,6.5636325,,,,,,,,,,,0,92799.33,102596.93,104670.664,80691.6,71337.75,88917.0,73004.27,68641.64,145213.56,76719.086,68605.914,75384.445,
115,179.07367020744402,0.7254905,,,,,,,,,,,0,235755.42,190519.56,174767.06,170348.06,229168.44,213353.66,181117.02,155244.75,155644.53,231777.39,205911.7,162222.25,
11073,179.10662097129952,7.284024,,,,,,,,,,,0,323614.0,361811.0,267272.7,271730.47,453077.06,495982.5,465064.97,604299.56,304781.62,454505.28,454341.3,569460.9,
9019,179.1066279205919,6.595553,,,,,,,,,,,0,100583.15,106675.08,88947.18,168063.81,266198.56,206724.19,220262.92,144082.6,191886.6,184791.55,126687.516,249733.47,
11662,179.10663198586292,7.500357,,,,,,,,,,,0,110359.55,221577.64,233441.36,266189.53,223116.28,146943.69,410724.94,278876.4,283970.16,121183.55,256458.89,158797.12,
9611,179.1066346592083,6.7867146,,,,,,,,,,,0,116456.73,131673.55,89541.914,90200.76,125468.67,125773.19,109127.88,116909.7,97180.805,122880.734,124375.91,116963.0,
12172,179.10664050835928,7.6953053,,,,,,,,,,,0,293103.78,317083.94,247721.17,247284.45,341940.84,347553.03,371113.94,367080.84,247216.81,277363.28,367256.16,406727.25,
3810,179.1066540025546,4.9030976,,,,,,,,,,,0,34727.477,76373.266,158330.58,164665.9,80298.27,27041.125,103419.0,158324.77,175102.36,81746.11,78989.47,77467.31,
7378,179.1066550223791,6.0792384,,,,,,,,,,,0,172593.58,221927.92,272661.7,182800.72,180807.06,173880.34,111390.39,334693.53,211057.53,255494.81,251379.98,186140.52,
4378,179.10665939001993,5.1192136,,,,,,,,,,,0,108954.56,60807.297,96319.04,98586.42,51005.18,96524.5,51509.863,47815.93,94875.19,67000.66,89894.64,59866.21,
4715,179.10666396370166,5.2392573,,,,,,,,,,,0,158173.27,154035.38,365843.34,383164.8,189559.28,130471.39,212389.62,195091.47,384078.25,205480.67,137312.27,188900.9,
6260,179.10666712114542,5.7367396,,,,,,,,,,,0,243953.8,254115.84,283883.1,456433.53,289044.2,334309.78,185826.2,203987.02,362374.88,313842.94,237987.2,243159.9,
1348,179.1278796476179,3.0514262,,,,,,,,,,,0,0,37692.89,42633.69,38024.562,41010.688,38454.55,46280.27,47047.19,41670.574,39729.055,42670.395,44649.484,
11729,179.14300926896135,7.5327334,,,,,,,,,,,0,55236.047,58885.562,87167.94,77592.58,54838.254,43147.055,42333.633,41136.797,87506.79,62759.6,55622.695,40991.273,
14424,179.14302406063044,9.007583,,,,,,,,,,,0,179320.38,183663.12,112077.2,118731.43,214529.69,222132.84,200953.97,204726.4,111243.43,151328.45,184881.95,273366.16,
13943,179.143057404536,8.709626,,,,,,,,,,,0,99757.15,89365.74,55757.266,45731.58,105772.195,108899.766,116579.62,114867.16,45734.11,91800.87,97316.125,77662.8,
952,180.0870527705404,1.2412449,,,,,,,,,,,0,73262.4,0,0,0,0,2584.6333,1084.2885,0,0,2893.7998,3779.446,3651.505,
868,180.08805834735549,1.118813,,,,,,,,,,,0,0,67456.24,68424.07,64597.715,62736.56,68153.31,70138.91,66016.11,69040.805,62638.402,66507.55,71088.58,
327,180.1019499775152,0.7953756,,,,,,,,,,,1644.8434,230882.08,231134.62,247193.95,286173.94,238588.33,244622.89,232935.3,227023.39,308033.3,271993.94,260539.22,238392.47,
2038,180.10195936525716,3.8618147,,,,,,,,,,,0,66700.1,77485.2,126906.28,182957.16,85154.79,94833.13,89701.65,87699.49,109632.33,79603.055,104233.0,54991.266,
1295,180.10196141254445,2.9224794,,,,,,,,,,,0,707022.75,50148.766,58495.465,16514.377,27031.516,33561.78,36512.367,45711.336,51523.95,0,0,107261.67,
696,180.10196655082686,0.9989164,,,,,,,,,,,0,85725.61,126995.375,161189.5,152433.47,114488.93,170900.61,185183.2,137121.02,175075.14,147137.42,179038.72,161257.95,
1035,180.1019721693995,1.5128566,,,,,,,,,,,0,4440.77,16803.918,42267.62,90560.01,7994.103,11108.845,22776.148,8627.624,41925.758,11513.852,18840.066,25136.932,
1258,180.10197518243112,2.818703,,,,,,,,,,,0,764.39996,728372.2,378082.53,362675.16,979606.75,961173.56,1390479.6,1383183.5,374949.66,804387.75,1064916.0,1360712.0,
10594,180.17463708026585,7.1330657,,,,,,,,,,,0,71571.95,80458.77,101443.51,106960.76,61240.97,60213.87,49937.11,44826.17,105939.05,78943.61,63580.39,42976.203,
10597,181.08587920563954,7.1317043,,,,,,,,,,,0,126241.25,127763.99,64969.887,53654.348,174133.69,155082.47,213736.31,223579.08,59938.633,113253.18,183141.77,208749.44,
9930,181.085890975315,6.899227,,,,,,,,,,,0,173609.2,173798.9,88227.375,86796.086,202474.48,161720.72,248536.14,210235.98,49203.15,139211.11,285452.03,301392.12,
5761,181.085902490614,5.5750203,,,,,,,,,,,0,108114.89,103990.39,101294.44,110732.22,108062.48,112718.92,157726.72,131483.64,89760.266,131852.88,231023.14,138050.11,
5498,181.0859094650308,5.495234,,,,,,,,,,,0,156646.88,118666.42,79364.87,126603.945,238414.47,263455.34,212743.5,241926.77,242683.55,231953.16,101136.51,80047.86,
2487,181.08594805888046,4.2154336,,,,,,,,,,,0,340724.47,101355.8,394650.66,371538.34,150847.16,133424.16,115457.164,283123.66,205445.36,120198.46,131082.2,122970.45,
669,181.10828356536132,0.9731203,,,,,,,,,,,181399.66,0,0,0,0,0,0,0,0,0,0,0,0,
12094,181.12226232050804,7.6572723,,,,,,,,,,,0,204994.25,181603.11,7207805.5,7092600.0,912919.56,994463.6,2290608.2,2284384.0,7593975.5,148947.9,938264.25,2450792.0,
8943,181.1222713339388,6.5704885,,,,,,,,,,,0,148509.62,130256.64,140467.7,140583.23,124218.76,84967.86,106466.15,96597.234,154154.25,102787.04,109065.94,108614.18,
10295,181.12228153289712,7.0171247,,,,,,,,,,,0,191104.22,174939.98,214346.5,220827.03,110764.984,280229.94,241562.78,210921.1,306703.2,262029.2,162435.33,218068.17,
7610,181.12228647651182,6.1520977,,,,,,,,,,,0,367550.3,351355.97,437727.5,441231.2,378062.47,365434.12,334469.56,320820.47,456232.38,328356.12,383621.66,318061.2,
6968,181.12228827142258,5.9576774,,,,,,,,,,,0,358712.28,448551.06,408606.12,459879.0,345230.97,342555.03,414353.66,365267.28,437248.38,401882.12,376318.72,383076.84,
6639,181.12229137498514,5.861494,,,,,,,,,,,0,275922.88,269138.88,341016.03,304796.4,281655.44,287120.22,250223.38,263073.44,347761.12,290436.97,283212.25,292810.4,
8182,181.1222939588566,6.329806,,,,,,,,,,,0,276691.62,232417.95,299171.44,228920.8,293876.4,332134.84,270146.66,268356.72,310973.25,320780.6,316489.12,209629.83,
13841,181.12230468503148,8.652108,,,,,,,,,,,0,227841.58,178745.36,208145.53,240074.06,268051.88,258814.36,329957.8,301615.06,309331.25,206828.17,241569.64,295141.94,
819,182.10242045368906,1.0186812,,,,,,,,,,,0,201084.8,131914.53,78509.15,60089.582,147693.98,164467.28,205744.83,181065.44,69088.46,131820.83,158532.4,178716.73,
16948,182.98525482266072,14.373757,,,,,,,,,,,389969.8,756785.06,433861.88,502863.7,548650.25,677835.4,727652.44,488985.72,427835.62,645002.2,610478.6,549627.25,579913.1,
998,182.9852992108012,1.3511792,,,,,,,,,,,308656.34,0,0,0,0,0,854.0137,0,0,0,0,0,0,
8839,183.10158217205026,6.54277,,,,,,,,,,,0,280524.62,224115.8,181284.88,204367.61,291371.4,251742.44,286664.25,344820.94,192724.12,267005.78,343514.5,255027.08,
6910,183.10158439873953,5.9382663,,,,,,,,,,,0,237326.31,243664.86,169524.44,160908.19,240830.17,271497.66,308830.28,319182.22,146066.58,244488.2,301993.88,319324.9,
5171,183.101588936108,5.3999114,,,,,,,,,,,0,329925.94,367162.3,279859.34,285259.5,377089.6,389648.22,414602.22,411372.5,277808.8,363368.53,425441.38,426047.6,
5686,183.101591443285,5.55415,,,,,,,,,,,0,198162.02,177313.33,102309.414,132120.88,174023.78,189252.05,249502.92,216426.34,108363.45,198058.08,224477.0,207812.67,
7149,183.1015919620587,6.006454,,,,,,,,,,,0,131144.02,166843.72,97452.875,97805.9,193964.02,147434.22,199886.67,206783.6,101569.266,188457.17,197667.08,215292.56,
7417,183.10159760027202,6.0945377,,,,,,,,,,,0,227345.88,240712.81,165018.55,165333.45,281603.03,254203.62,290908.4,357357.1,147411.78,238708.22,245332.34,304380.47,
4462,183.10159849402325,5.1540685,,,,,,,,,,,0,181802.2,202476.84,253078.23,234827.48,185021.25,195388.2,163765.64,144972.03,238575.48,197833.12,196476.52,162597.16,
6176,183.10160289487476,5.699743,,,,,,,,,,,0,607423.2,601807.1,304489.7,387087.4,724645.8,538424.06,636829.6,572533.5,442266.12,467224.53,538293.4,688457.06,
4124,183.1016029698504,5.0280004,,,,,,,,,,,0,338221.6,451262.44,500971.62,466648.84,326859.72,470247.47,409495.7,439852.8,505486.78,368655.34,495295.97,432802.38,
4781,183.1016094978559,5.261509,,,,,,,,,,,0,186344.47,183685.72,221559.98,228798.5,180491.53,178570.12,163839.1,154656.95,247423.33,201023.4,189118.73,157738.78,
3291,183.10161447797154,4.6844754,,,,,,,,,,,0,402705.2,407994.8,506043.78,501921.8,410976.25,395012.25,351518.22,265568.25,505027.12,424236.56,410486.2,391035.28,
2809,183.1016229888625,4.3853865,,,,,,,,,,,0,238423.83,247067.92,472989.53,414392.44,199098.72,190660.39,180277.19,168421.36,357394.06,232910.17,234554.9,175853.55,
1815,183.1016801423135,3.633175,,,,,,,,,,,1201.5021,174614.31,204315.11,1083704.0,1128706.2,310710.6,301869.9,431642.53,514530.88,1152251.1,205254.23,322609.8,549996.1,
1270,183.1202812600843,2.8643062,,,,,,,,,,,0,211167.67,17426.912,43628.76,28735.455,41404.445,47308.27,44551.223,37481.723,34419.094,171111.03,199652.19,11507.276,
1244,183.12028793536558,2.7703638,,,,,,,,,,,0,29849.416,216621.08,10811.4375,31475.99,147875.64,170657.78,38270.242,214889.45,42633.516,39012.734,48867.99,197074.3,
10684,183.13795855155936,7.1507907,,,,,,,,,,,0,52157.426,53752.953,67418.01,63641.86,48089.766,47117.22,36327.293,32154.047,70880.45,55527.195,51939.32,37690.684,
11069,183.1379589022139,7.2826324,,,,,,,,,,,0,73059.49,67932.44,69980.96,80127.21,81000.9,86190.53,97667.55,92966.8,73499.7,63460.867,72708.234,80565.55,
13608,183.13796789533026,8.505146,,,,,,,,,,,0,114510.29,118969.82,83574.66,74364.445,125009.12,122504.4,138793.19,153191.58,82154.18,113925.75,124821.44,152591.08,
14341,183.13798130930977,8.953429,,,,,,,,,,,0,71570.23,81186.125,49386.434,40612.49,81028.85,71661.26,51927.86,90325.83,47859.17,66977.42,71798.02,79495.85,
14540,183.1379894443963,9.056764,,,,,,,,,,,0,42697.98,36292.03,27231.643,26639.611,43902.64,38948.91,39504.113,45115.066,25148.432,44707.62,44495.723,50181.938,
14148,183.1379996296969,8.838101,,,,,,,,,,,0,72144.07,76807.016,54230.35,55376.547,80923.36,80426.445,96091.92,84652.95,53052.344,61921.707,80900.34,90483.68,
1199,184.06051813716033,2.3260913,,,,,,,,,,,0,0,115685.195,73849.34,37991.45,138528.73,142516.2,132731.44,142977.81,74761.664,121032.22,141329.33,148560.23,
1190,184.06051883763564,2.3003194,,,,,,,,,,,0,0,56912.727,47552.824,76714.45,50246.67,46640.2,80290.234,69293.37,45749.81,79648.27,35713.145,27373.158,
1219,184.06058244699378,2.5514286,,,,,,,,,,,0,113539.5,0,0,0,0,0,0,0,0,0,0,0,
2247,184.09687954662414,4.040753,,,,,,,,,,,0,69745.28,74314.91,68175.28,58926.7,89593.766,86210.44,101681.97,96267.97,69739.59,75654.125,85889.96,95737.6,
12557,184.1696294583036,7.8738728,,,,,,,,,,,0,55976.695,46796.55,43105.566,44570.727,51085.395,54384.156,46943.74,53505.82,43888.555,49159.434,53624.258,52902.01,
16925,184.98557851947092,14.31695,,,,,,,,,,,628539.94,508226.06,486400.0,511142.16,332875.0,283153.88,485546.25,467580.8,389750.53,445013.53,357969.25,299119.84,432506.88,
5856,185.08083843947261,5.604694,,,,,,,,,,,0,346423.56,360962.62,118068.81,120643.18,432883.66,465444.62,575553.44,641306.75,134455.94,417627.38,499601.5,615177.75,
4033,185.08085786137949,4.984754,,,,,,,,,,,0,143000.11,140169.89,110789.516,63192.812,209508.39,196443.06,273589.06,241405.34,71266.234,209431.55,273427.06,231683.84,
2455,185.08086787032957,4.197674,,,,,,,,,,,0,152901.75,145416.4,154673.03,142809.77,160039.19,155920.1,147809.94,155703.22,164293.58,153573.86,206179.92,156919.53,
2632,185.08087335511195,4.293286,,,,,,,,,,,0,213046.38,207607.45,137349.03,128848.555,208660.14,222863.48,201618.39,212369.88,152165.6,240016.47,210574.69,202572.12,
2233,185.08089012617071,4.029551,,,,,,,,,,,0,62854.516,72344.67,59386.395,64551.383,78330.65,58192.02,110045.38,103989.16,56276.535,75725.29,60752.58,101257.086,
1942,185.0809039389563,3.7706938,,,,,,,,,,,0,120443.625,66657.91,106947.58,203697.94,57055.977,47899.79,44339.38,46440.0,94960.29,62498.32,49225.75,52817.15,
1450,185.08092185265477,3.2250173,,,,,,,,,,,0,163100.25,5400.2983,13745.263,4389.252,7637.541,0,3823.3306,5794.918,14797.668,11584.74,15279.098,9230.834,
1894,185.080922007612,3.711943,,,,,,,,,,,0,120621.1,177293.19,122173.32,68267.91,148072.06,119887.37,108138.29,152367.42,115284.36,108544.266,130071.125,158240.03,
1394,185.0809352337743,3.1324892,,,,,,,,,,,0,23598.336,166577.47,185936.77,171488.58,168983.36,173691.38,162065.48,173043.58,169928.95,176452.58,206384.3,161350.4,
5366,185.11722606678973,5.4548664,,,,,,,,,,,0,318964.5,321850.72,366820.22,321077.44,300310.8,298020.28,309260.78,284881.7,371753.62,310346.78,338121.84,282197.1,
6544,185.11723063240598,5.829148,,,,,,,,,,,0,199728.5,210721.28,313966.66,243543.39,158424.25,211704.72,148681.55,182082.12,246974.52,193650.8,181516.9,178944.11,
4597,185.1172344148783,5.194714,,,,,,,,,,,0,731892.7,759573.9,799189.06,793454.3,784983.9,765617.7,733497.44,715710.2,838390.44,794020.1,735014.25,733009.2,
3914,185.11723919127635,4.938289,,,,,,,,,,,0,121807.16,132379.1,145469.75,142400.33,119504.85,138166.8,132214.45,115672.51,152513.86,117898.69,156614.72,138764.7,
3588,185.1172408169489,4.8108525,,,,,,,,,,,0,155548.3,146460.36,162754.52,147000.4,94256.99,160740.81,194968.23,172870.55,171588.53,193219.27,88807.33,158718.45,
13957,185.11725457945838,8.716589,,,,,,,,,,,0,27740.111,30002.443,21036.494,22872.51,41456.496,36070.15,53975.164,70907.57,21221.082,35336.418,37874.215,73096.78,
14,185.12835405571087,0.54226476,,,,,,,,,,,233194.36,0,0,0,0,0,0,0,0,0,0,0,0,
11413,185.1535808076396,7.418098,,,,,,,,,,,0,177754.08,186993.2,202154.73,195091.56,185111.86,184498.03,172594.47,160248.61,202346.61,173264.92,189845.27,179664.6,
11794,185.15358214453735,7.567306,,,,,,,,,,,0,128288.2,139706.78,123507.66,114725.836,113077.984,141424.03,120354.664,116747.914,122571.586,153803.72,127555.73,117426.13,
798,186.0761668036764,1.008834,,,,,,,,,,,0,55853.4,147608.6,51396.625,45037.734,205428.42,216768.8,175757.12,171371.1,48051.824,153065.06,206727.31,186584.55,
838,186.07621067112834,1.0663946,,,,,,,,,,,0,194563.1,0,20040.26,14822.087,0,0,0,0,19566.686,0,16050.957,0,
1267,186.11251923955533,2.8626344,,,,,,,,,,,0,96963.65,4991.248,1251.4857,1105.3339,13148.116,6016.2153,2587.0142,12542.092,5857.772,3500.74,5405.0674,10632.512,
1237,186.1125443271696,2.7290251,,,,,,,,,,,0,0,105843.04,106164.375,105868.586,106077.79,98810.61,106700.555,107431.89,99597.27,115553.55,114483.51,103459.74,
1417,186.1125493936843,3.1733682,,,,,,,,,,,0,0,37328.37,69619.98,66224.51,31756.63,34634.926,30771.41,35853.31,70558.46,37743.23,38020.918,54377.137,
14116,186.1852654867018,8.822801,,,,,,,,,,,0,63884.74,74863.72,64018.13,63750.387,72575.234,65310.492,66040.2,62414.09,76433.59,60958.062,61040.734,66468.29,
1544,187.0536530148441,3.3498192,,,,,,,,,,,0,47223.656,0,0,0,0,0,0,0,0,0,0,0,
1489,187.05365908960357,3.2752206,,,,,,,,,,,0,0,45835.95,41508.13,49098.766,44090.49,52076.24,45641.332,48993.22,45583.19,53901.05,52543.863,49565.34,
820,187.05766898385806,1.0215453,,,,,,,,,,,0,52514.242,101650.97,72219.98,52699.21,108585.08,121524.875,152230.34,145901.22,60360.9,106770.23,127631.555,129712.414,
4080,187.0964857202745,4.999864,,,,,,,,,,,0,772226.94,842832.7,409288.06,345796.6,904794.0,919607.6,892708.3,963577.75,369599.53,823868.4,980991.1,945011.94,
5040,187.09648742989353,5.3565807,,,,,,,,,,,0,80529.734,107815.45,36760.58,33381.48,94373.06,95290.88,135309.0,123035.59,44029.53,115246.96,104740.01,115835.54,
3384,187.09649068050598,4.725199,,,,,,,,,,,0,92831.445,82118.484,50316.855,66947.766,86098.31,90684.6,99538.82,133744.92,53904.816,92096.04,96363.86,97174.305,
4755,187.09649271554068,5.250246,,,,,,,,,,,0,420787.28,450426.94,106723.2,129758.055,463745.97,446351.97,571990.44,537170.94,132952.03,477883.66,517376.62,544878.75,
2843,187.09650521511594,4.4076514,,,,,,,,,,,0,500631.53,474369.7,682354.56,691770.25,439510.78,475917.2,384276.1,364388.56,695524.25,494108.03,505135.44,386000.47,
2271,187.09654080039232,4.0657835,,,,,,,,,,,0,77523.36,74056.586,129776.95,105485.77,97115.375,68112.08,96727.37,96766.42,132025.78,83184.49,132185.02,85057.97,
116,187.10775857859312,0.72821134,,,,,,,,,,,0,89094.69,64578.082,94094.94,87305.555,98224.74,107260.23,97344.37,77744.01,81921.875,82805.26,96975.164,67117.76,
10820,187.13281268730353,7.21312,,,,,,,,,,,0,838889.25,814872.25,662924.25,645816.7,983251.4,1004270.94,1044648.44,1139356.2,695958.7,812836.94,1072836.9,1117479.6,
10560,187.1328410387929,7.124863,,,,,,,,,,,0,71748.83,89045.08,40432.504,43447.19,94054.7,100562.1,114382.34,110935.66,35589.797,81613.375,99207.914,98493.9,
11340,187.13284655523435,7.3875184,,,,,,,,,,,0,414583.44,451385.62,259884.6,268939.4,442417.6,446978.75,461742.53,472208.75,266177.97,411212.25,444111.6,471707.53,
8266,187.13287527836067,6.3519826,,,,,,,,,,,0,57549.133,63395.16,96384.414,79996.45,56114.93,45622.94,34169.824,43145.055,80927.14,75702.76,52111.17,36071.277,
12958,187.13287565066867,8.113093,,,,,,,,,,,0,56059.33,59734.12,39831.82,41989.94,63087.312,70187.22,77356.41,66754.24,40832.508,62767.742,59042.58,72650.03,
1567,187.1441728708055,3.394018,,,,,,,,,,,0,0,26637.928,39356.465,38821.008,22558.225,25098.412,23049.818,23388.809,40135.48,30462.975,22994.582,26857.512,
8885,188.07055539461032,6.559469,,,,,,,,,,,0,95232.445,101027.95,11993.385,12674.7705,129899.484,120572.11,110391.14,115300.83,15971.354,95246.93,153691.1,99683.72,
1245,188.07066855499704,2.7618008,,,,,,,,,,,0,0,35059.902,142021.03,139188.58,38187.086,35478.465,34588.586,24715.47,146805.47,21782.934,20914.84,35512.64,
1083,188.09179511698122,1.8077995,,,,,,,,,,,0,465507.0,131269.55,70948.57,64871.73,23949.402,13886.001,128560.97,127638.95,44834.484,198527.6,161949.34,132930.75,
1039,188.09179872358257,1.5156823,,,,,,,,,,,0,12556.296,383250.38,88018.95,91475.55,501127.0,489687.0,432986.97,427210.06,54573.734,342462.34,517705.1,428789.56,
1093,188.09179987577124,1.8361955,,,,,,,,,,,0,175663.14,275777.28,149376.11,137373.61,364643.4,371125.66,303153.34,290886.7,215862.52,349433.88,378857.4,286171.97,
1158,188.09181404403935,2.0820467,,,,,,,,,,,0,224008.66,3197.5684,4336.3433,4724.5674,6677.4287,10502.084,11350.244,12097.713,2432.7314,11217.597,8637.801,9400.934,
953,188.09188340694482,1.237618,,,,,,,,,,,16684.592,267352.3,151614.56,60593.273,35528.375,166027.72,171081.88,177086.4,170761.62,13631.036,164902.34,199331.02,190611.81,
520,188.09188933650992,0.810587,,,,,,,,,,,8341.702,290177.8,200649.9,177117.67,250467.66,316922.47,316221.28,312308.03,302480.66,180017.95,301077.22,219669.11,238406.22,
882,188.09190200772866,1.1419767,,,,,,,,,,,8325.699,20050.732,462291.1,143163.67,176713.89,541795.56,541985.44,544089.6,485652.6,92204.85,469273.53,586598.56,498285.9,
688,188.09190936184666,0.9971443,,,,,,,,,,,8781.673,131408.11,109662.55,105348.445,86727.04,113190.17,118119.8,87849.625,101009.805,100916.15,122189.41,113482.2,111742.85,
3786,188.1281093949616,4.8918805,,,,,,,,,,,0,131545.94,132335.73,153468.73,146663.62,140525.44,137367.53,175823.58,193733.6,139649.86,143738.31,139348.86,165884.02,
2555,188.12812183519156,4.2469463,,,,,,,,,,,0,1019639.1,1012668.1,1142145.8,1154946.6,996821.75,992083.7,973615.3,976284.5,1128450.6,1016545.2,1012742.1,953026.1,
3121,188.12812526906202,4.5768647,,,,,,,,,,,0,488711.25,472059.56,596259.2,587373.1,409063.56,420701.38,406270.06,421319.72,606176.0,454633.72,448016.88,425785.72,
