row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
423,193.11978351571796,4.5506063,,,,67,,,,,,,0,296931.22,305907.6,304116.28,310884.25,305676.6,319008.03,334272.22,335864.28,350640.94,311292.9,323484.6,334922.66,
5570,193.12231469542962,12.660019,,,,107,,,,,,,0,19349.61,43034.516,47680.64,17990.91,49922.195,14866.236,137358.83,158580.25,138645.9,415815.3,412786.88,373569.47,
2878,193.12237238273872,8.239093,,,,,,,,,,,0,79838.21,79087.15,72676.266,85950.7,112033.9,71566.08,49964.28,62150.383,55965.25,35044.81,49013.91,54775.758,
3769,193.12241039850744,10.390941,,,,60,,,,,,,0,101955.414,194695.69,134394.4,117226.04,120437.31,132007.23,152263.64,167653.88,145947.6,117771.664,110282.766,167066.88,
3820,193.1224147694617,10.486941,,,,306,,,,,,,0,250403.67,119800.086,126734.67,133125.83,125577.8,109256.75,173560.94,156630.5,154292.39,189469.64,237938.42,240988.4,
3652,193.12242019802636,10.073748,,,,186,,,,,,,0,295468.4,271253.75,328951.72,267322.1,273216.7,266016.5,394993.62,401541.0,341943.88,476467.8,405777.22,344568.72,
4347,193.1588008352321,11.250604,,,,217,,,,,,,0,141114.73,131807.1,175676.19,88037.484,142520.31,124672.02,209021.23,186758.14,174792.94,167290.84,186596.73,74593.195,
4525,193.158814572679,11.5040865,,,,202,,,,,,,0,86133.51,89628.5,83223.32,102503.77,99273.445,88823.18,90876.06,88847.47,113088.484,120991.93,105482.46,107608.375,
6589,194.1175877383195,15.862041,,,,,,,,,,,147965.58,85280.38,70741.75,94837.88,79688.64,66627.555,67094.76,66201.11,72172.67,65533.473,64351.266,77897.88,73699.305,
305,194.11773561515594,1.8414588,,,,,,,,,,,14049.266,657926.06,536328.75,591453.56,651207.9,746648.0,737130.4,882353.94,928120.1,991375.7,1216129.0,382260.0,1254351.5,
6615,194.1538959740496,15.882536,,,,,,,,,,,80152.93,51744.9,47161.473,56110.25,64603.953,61172.04,48132.06,60690.633,48998.33,47802.492,60379.98,63897.324,63570.484,
4,194.96635610562805,0.6560999,,,,,,,,,,,0,0,4816.2603,3121.7642,4860.1206,3900.073,3798.129,22227.504,30437.477,46272.57,78909.76,87540.17,101790.73,
3546,195.08051934943387,9.812341,,,,,,,,,,,0,76740.516,79715.74,77357.625,67453.17,112154.984,82814.47,88131.62,89251.305,138680.47,93335.29,113178.734,118366.555,
1035,195.09182107395043,5.933697,,,,196,28,[M+H]+,,1,1047,194.0846,0,8648.665,16286.237,13513.406,8795.696,15859.977,11630.053,26936.506,31831.836,29026.104,61412.113,68699.7,58939.9,
3451,195.10163066273435,9.583225,,,,341,,,,,,,0,85451.93,89077.63,87908.484,81204.81,82302.766,93445.98,107571.78,99936.58,113731.734,141977.89,122614.64,124741.2,
3583,195.10165175490798,9.921892,,,,312,,,,,,,0,52056.14,59282.223,57462.83,53640.113,55257.75,54288.125,63613.438,68989.4,71193.38,102316.53,97482.39,83507.11,
1476,195.10167681792598,6.3722997,,,,220,,,,,,,0,53492.754,60731.492,64084.94,53244.363,55518.91,64356.766,58193.645,61592.582,62309.727,51334.613,63997.355,60152.453,
1592,195.1016809906404,6.4757953,,,,273,,,,,,,0,84129.0,82669.234,67268.98,64685.793,75856.01,79388.414,64191.13,76533.92,66905.07,75667.24,69662.07,67998.54,
4284,195.13807894448027,11.165778,,,,20,,,,,,,0,71641.95,63480.88,66435.34,71425.83,68376.91,59196.562,84284.586,92427.07,103815.805,109939.695,111948.66,97114.875,
5738,195.17429932640877,12.816615,,,,57,,,,,,,0,90899.76,106044.14,106464.17,116736.516,111369.53,83559.51,147580.42,139578.77,150004.72,183371.77,163877.39,192279.5,
4870,195.17440219741044,11.951594,,,,89,,,,,,,0,73120.61,65991.79,69331.49,70746.78,69020.53,59218.82,103216.75,93554.31,96088.78,96672.75,110719.71,101678.75,
4768,195.17445172553994,11.799183,,,,,,,,,,,0,59055.395,58066.18,54417.254,61596.06,54364.85,50582.914,64189.992,68120.64,65428.66,25716.635,24983.625,26119.043,
6639,196.01694057195562,16.091587,,,,98,,,,,,,433150.84,263086.06,274846.06,252395.9,180574.62,253740.28,187085.14,230875.84,188798.52,236115.5,290719.16,224440.31,212743.05,
4528,196.20610040196664,11.520766,,,,202,80,[M-H2O+NH4]+,,2,4531;4528,196.1824,0,0,7274.054,2732.1738,0,9238.0,0,32808.543,38173.176,36278.254,146130.22,152990.98,146867.38,
2942,197.11725140506405,8.346687,,,,159,,,,,,,0,188225.61,208054.73,225831.88,222537.55,207803.08,207620.66,262058.7,265595.28,266023.9,262648.5,265243.62,250403.61,
3440,197.11726894595515,9.543388,,,,271,,,,,,,0,60376.65,71376.42,57376.89,71039.71,67467.164,70169.95,92931.83,109517.39,97251.0,122281.1,95729.984,138785.53,
1514,197.11733373850606,6.404857,,,,85,,,,,,,0,43128.793,71512.07,72785.74,55137.03,72753.68,46794.67,151795.36,163121.61,167041.52,443977.22,450696.06,439907.56,
1894,197.11733643547055,6.8101354,,,,238,,,,,,,0,151684.2,219409.47,191670.8,166461.03,210321.66,155292.9,291642.72,323362.34,309482.97,776344.3,782787.4,802825.06,
3393,198.0808194271108,9.44654,,,,61,,,,,,,1104239.5,840796.1,907513.25,884822.5,858247.56,914152.06,836818.1,983255.1,952335.1,942083.94,210316.06,227737.4,219473.97,
1925,198.1125594516479,6.8560824,,,,173,,,,,,,0,89451.484,87405.87,83656.11,87239.47,88127.24,106542.33,126800.72,128309.19,143194.22,65407.223,61745.426,57782.617,
429,198.11262959790042,4.5561156,,,,,,,,,,,0,17697.975,15528.529,14453.762,19159.05,15555.525,16573.756,20613.871,20413.447,20730.754,30007.424,32185.062,54415.934,
3191,198.1852693093052,9.000648,,,,152,,,,,,,19726.693,80430.6,92643.51,82818.445,85733.13,98946.484,84248.38,48941.887,45920.273,48020.703,0,1420.7612,0,
3857,198.18528679602903,10.546029,,,,187,63,[M+NH4]+,,2,3869;3857,180.1514,0,272479.9,254378.31,271130.75,261773.78,248487.9,287339.2,345414.4,321584.94,356487.53,43178.344,50101.4,47615.773,
3506,198.1853294245375,9.71915,,,,280,,,,,,,0,47697.848,51848.414,45429.1,45670.137,47547.23,49893.348,55009.9,52119.49,55926.39,43929.504,51248.21,49000.844,
3378,199.08408694132171,9.444539,,,,,,,,,,,74171.086,42221.19,38666.062,45535.36,44265.797,52637.01,50485.984,53469.17,50591.27,52660.84,10842.236,8543.417,10161.51,
439,199.08677147609288,4.652053,,,,,,,,,,,0,44283.305,51496.445,54993.234,49898.258,53619.523,51270.93,53977.453,47423.39,49043.055,8206.877,11999.449,11707.117,
2181,200.14344438654484,7.149012,,,,309,,,,,,,0,2852307.8,2943299.8,2836583.5,2944089.2,2861043.5,2831129.5,3008177.8,3101770.5,3151213.5,2861914.5,2764875.0,2694153.5,
4670,200.20092001328828,11.6723175,,,,203,,,,,,,53996.098,3432065.5,3533797.5,3379040.8,3560509.8,3382374.2,3035344.8,3848130.2,3835528.5,3627646.0,622130.9,571352.8,619832.0,
4878,200.2009261607262,11.950958,,,,,,,,,,,0,110724.445,45395.17,190256.9,22693.078,0,0,45475.348,43953.164,42142.89,24451.85,23181.94,6958.04,
1494,200.94820188506822,6.3916645,,,,85,,,,,,,0,79845.836,91243.87,76735.3,90942.9,96081.59,84654.9,92029.305,97925.73,98617.37,53216.195,54148.21,59359.758,
218,201.07336181707387,1.0645307,,,,430,,,,,,,0,26318.084,106779.61,28688.123,48233.375,55475.0,75753.44,90399.36,69822.35,75829.875,43618.08,42114.37,66090.92,
248,201.0735055696787,1.2063241,,,,283,,,,,,,0,10676.685,26188.424,13466.091,27254.96,35330.465,43752.137,28642.816,67925.05,85399.06,15655.506,17483.342,50108.105,
173,201.12361085369153,1.0149636,,,,,,,,,,,0,12886.949,9005.925,11621.846,4442.502,11973.115,8161.6978,10434.483,9825.0,5427.125,19679.896,22670.676,7347.2812,
1053,201.15983753545686,5.9502506,,,,41,,,,,,,0,0,1934.2229,1911.1438,0,5496.772,0,22874.682,24906.404,21126.098,93851.54,89631.95,100527.7,
951,202.08633495136186,5.8087044,,,,36,,,,,,,0,183702.66,290305.72,230807.14,177923.66,229250.95,227300.53,246035.23,264710.7,282951.3,147864.3,138153.88,167844.12,
132,202.18028432360038,0.805419,,,,,,,,,,,2895.545,130554.81,122074.28,121088.234,136442.98,137735.89,128552.0,134598.78,170020.98,156262.69,287490.56,289887.84,339555.8,
200,202.18033243869206,1.02463,,,,,,,,,,,0,129447.1,116734.84,125759.57,30276.023,128322.44,34770.094,59839.586,153878.94,99017.31,318495.6,315652.5,122239.164,
4645,203.1431205123456,11.641254,,,,33,,,,,,,0,134235.56,100496.12,112556.39,114344.195,120097.5,121247.664,103994.28,127792.07,120387.766,108995.82,113724.336,137386.53,
4471,203.1431956763605,11.422851,,,,160,,,,,,,0,180397.34,171285.4,178092.3,114186.64,183875.22,160830.98,153960.05,99183.72,95343.84,45489.875,19989.266,26868.36,
4377,203.14319788099502,11.292717,,,,217,,,,,,,0,92664.8,35077.85,136246.45,85956.2,94013.07,74263.56,129829.01,132475.77,114242.18,144376.28,96811.55,116561.19,
1269,204.0656526095355,6.16786,,,,412,,,,,,,0,32520.082,37593.977,32617.438,33515.492,33855.13,33229.93,35895.332,40755.137,36827.22,95334.28,89554.47,78951.67,
2362,204.065681790696,7.380075,,,,22,,,,,,,0,4981.7954,5813.4062,5910.269,9787.558,6314.4297,4101.4116,12550.575,9937.979,10392.216,46384.98,50626.42,68498.47,
1085,204.138471704012,5.9800763,,,,,,,,,,,0,8450.3955,21324.25,22866.516,7420.803,28864.799,11469.202,86913.4,79406.96,90336.055,149434.34,169986.4,196423.05,
243,205.0897628868596,1.1842276,,,,,,,,,,,0,37091.492,17031.941,20041.102,45721.688,18613.756,33111.72,33347.117,26953.088,30892.658,0,0,0,
2639,205.1224135960167,7.8099627,,,,296,,,,,,,0,215962.2,207010.98,226313.2,180230.83,194694.73,189030.34,157900.16,151137.7,192305.08,106903.51,114866.36,112394.016,
4126,205.1224503422458,10.939376,,,,126,,,,,,,0,71201.03,91437.836,64114.305,85197.9,79502.06,72912.836,107024.25,84904.38,88624.89,177021.02,248222.88,131024.95,
4286,205.12246546617465,11.165778,,,,20,,,,,,,0,149945.05,75003.414,87865.664,84637.375,94088.5,77203.7,172352.25,185334.72,178924.48,126452.3,141587.44,195890.69,
4234,205.1224725495409,11.084202,,,,,,,,,,,0,68929.56,82470.46,72791.4,80280.63,86866.0,78977.125,84826.71,85657.23,85090.984,85404.16,85792.164,100111.22,
4584,205.15876755671013,11.578957,,,,270,,,,,,,0,73539.586,78303.17,121335.516,78639.016,126755.25,132636.06,170442.0,157869.42,176194.12,144514.94,89883.48,116785.35,
5515,205.1950643010908,12.589165,,,,,,,,,,,0,8003.4834,16703.947,13704.57,14555.179,18070.076,18113.479,6134.1216,22916.182,27749.629,229826.73,230398.8,228213.69,
231,206.11768315442154,1.1197443,,,,409,,,,,,,0,12640.266,26622.088,41893.26,0,27644.473,0,95219.63,69270.695,73617.19,227542.67,205109.02,207450.69,
317,206.11769139791758,2.1184654,,,,,,,,,,,0,31769.424,43019.242,35959.055,36053.367,37500.03,42701.965,38754.473,46855.504,48356.633,0,41037.01,189890.31,
158,206.11776130961957,0.84699965,,,,,,,,,,,0,5735.7036,5546.08,9484.825,0,6011.2896,0,25237.28,36538.324,32057.91,49982.797,68550.74,88156.57,
36,206.13887445566013,0.7931275,,,,213,,,,,,,0,52703.27,58304.324,46570.883,52880.23,50868.715,57216.707,76727.24,89557.7,70401.15,98132.914,84529.77,45002.773,
3163,206.1903739294472,8.888996,,,,,,,,,,,0,0,14672.119,24300.967,0,22914.932,1667.3123,229590.6,216365.55,118291.336,580761.06,581951.94,564086.06,
2721,207.1016591422034,7.946039,,,,,,,,,,,0,155527.86,85526.445,124318.875,150716.1,150322.92,246377.69,124774.73,161906.47,111152.484,102774.45,92978.19,106246.29,
3850,207.10167214094432,10.521697,,,,187,,,,,,,0,20930.154,33451.848,14252.933,26432.576,24065.361,27378.17,26069.182,40662.3,41638.27,111299.3,95995.58,92892.07,
2601,207.10167319782713,7.7480197,,,,,,,,,,,0,124736.52,150868.53,90394.57,145577.45,81233.836,85984.836,303091.4,159281.25,196602.52,93514.305,94330.26,94851.74,
4000,207.13792560631416,10.744877,,,,32,,,,,,,0,400321.47,561485.1,422303.88,383069.16,413063.84,403056.47,510583.7,714124.1,594562.3,567076.25,464884.78,586458.2,
3222,207.13802559282456,9.041894,,,,171,,,,,,,0,66282.87,78744.72,71445.71,88300.5,78167.836,74158.11,73239.984,71846.95,66135.72,53131.383,51631.62,56117.77,
3821,207.13804188028942,10.4870825,,,,306,60,[M-2H2O+H]+,,2,3824;3821,242.1522,0,59941.402,58281.727,51937.93,63495.523,57396.297,59356.6,75311.27,81598.77,71106.66,73394.5,153725.92,97821.71,
3330,207.1380565062963,9.322139,,,,71,,,,,,,0,51192.562,66529.72,103495.57,51022.836,155080.5,50106.133,130501.58,106630.45,96084.67,243356.92,244005.48,284833.78,
4092,207.13806237853336,10.87106,,,,0,,,,,,,0,120175.01,149176.64,115644.98,145665.42,147163.48,142184.52,171621.0,195810.75,167191.73,168909.56,163383.56,228138.42,
4207,207.13810511613158,11.053964,,,,116,,,,,,,0,203704.12,201068.98,213328.05,201396.27,182501.75,207053.64,239080.72,245851.1,269982.66,282979.4,329168.6,233976.52,
3703,207.1381172220076,10.22582,,,,235,,,,,,,0,70052.52,73822.85,67924.58,129628.54,73458.06,69954.14,87576.47,92546.25,95110.516,95717.8,114207.84,94386.56,
3671,207.1381179706632,10.119945,,,,,,,,,,,0,47758.113,52988.83,53052.547,51948.094,26559.066,45653.54,28076.738,57646.453,41055.84,142255.12,132537.11,132883.58,
5879,207.2107512750878,12.928882,,,,47,,,,,,,0,2513.7607,9419.058,6947.792,2481.851,11013.421,3052.7422,40878.293,42436.625,51775.54,120584.95,145796.84,157978.1,
3542,208.13328518475737,9.806576,,,,42,,,,,,,0,43341.836,40036.4,40550.125,43131.5,45160.125,42442.477,53941.473,50273.42,40082.758,10518.873,22924.1,20167.34,
332,208.1333611329386,2.7577045,,,,,,,,,,,0,0,12868.353,10090.842,0,12654.508,0,23019.447,25138.912,24292.889,59722.438,73177.23,74840.734,
481,208.1333835169455,4.8711123,,,,,,,,,,,0,12798.075,21886.008,21091.21,13459.971,24202.148,21673.094,135746.75,199211.52,174547.25,244999.86,230363.12,178693.08,
6620,208.1695831282706,15.915251,,,,11,,,,,,,100621.57,85921.12,79690.68,78961.21,80986.086,77759.25,82111.49,80293.12,76819.45,76364.84,82941.17,81716.31,79014.4,
764,209.07848127818173,5.539732,,,,83,,,,,,,0,40376.277,37947.715,39810.363,45516.26,49753.938,40631.625,50214.12,58791.918,52851.33,51472.164,57114.324,54000.56,
4678,209.11723755373148,11.6854105,,,,203,,,,,,,0,49133.164,52615.664,43766.754,57973.938,55638.18,55341.484,73878.22,80789.74,75042.33,56340.246,55135.695,57838.047,
3937,209.11724410618797,10.644767,,,,31,,,,,,,0,86251.95,77578.92,107707.9,78068.54,97894.414,100389.7,111713.82,117271.2,154073.61,191027.45,204256.62,180145.78,
2237,209.11729862823015,7.2207675,,,,253,,,,,,,0,101912.96,116081.39,114438.48,133489.8,98782.58,98042.59,106899.11,96854.12,122203.59,85599.31,74691.2,73001.21,
3749,209.11731066696188,10.358624,,,,108,,,,,,,0,82725.125,89691.39,78164.766,89449.2,83175.19,75961.625,106884.83,124555.03,104984.586,126201.75,152818.27,125462.33,
5361,209.1535503044687,12.504201,,,,94,,,,,,,0,39392.023,41042.027,54011.723,45347.348,53749.22,51372.797,72905.43,71324.82,74142.82,112687.31,110422.67,104421.44,
3912,209.15361421322083,10.608663,,,,110,,,,,,,130373.61,172079.16,158905.34,186398.1,170943.03,184712.69,159210.53,174027.03,167218.31,195695.16,141582.16,109415.984,112254.08,
4599,209.15362085130934,11.586423,,,,270,,,,,,,0,90065.336,100431.04,99989.47,113721.445,101112.36,102626.12,137170.44,139815.98,137539.31,155922.61,165619.28,131664.05,
4443,209.15371225834738,11.392074,,,,183,,,,,,,7094.871,97742.1,57205.785,107469.16,119230.29,77666.49,70657.625,72687.11,103226.555,178500.61,172955.25,109200.56,125027.336,
4790,209.15371606373512,11.863034,,,,323,,,,,,,0,223198.7,140815.9,207198.42,160586.42,156278.05,162394.16,193439.84,200074.1,195376.31,144930.89,193892.0,162184.66,
4514,209.1537373770623,11.480277,,,,201,,,,,,,0,46743.805,47442.723,51153.066,51191.57,38337.48,38651.93,55233.05,53064.33,48232.758,63445.543,67616.24,65393.53,
340,209.16493962867003,3.0346005,,,,38,1,[M-H2O+H]+,,1,339,226.1683,0,80871.664,81224.13,77220.99,85003.234,80503.93,76451.984,93695.09,90424.94,88032.836,77807.95,73094.46,65478.227,
5807,209.18993537446588,12.859372,,,,258,,,,,,,0,59034.348,28295.44,78996.04,95092.586,39127.62,52980.027,42916.69,50643.81,55367.92,38316.62,18383.771,82736.25,
6075,209.189935710776,13.116797,,,,161,,,,,,,0,73798.62,66061.21,86418.24,87977.69,67540.76,90270.914,138517.64,99388.1,114307.4,139507.02,111053.08,138432.44,
5053,209.19003633087948,12.166686,,,,25,,,,,,,0,115545.2,112383.21,108889.52,123974.164,115552.53,127560.44,186164.05,193630.89,191129.36,156165.94,142052.89,160487.77,
5130,209.19005825267675,12.26905,,,,53,,,,,,,0,69382.836,74565.62,70383.47,61514.64,65612.64,55948.066,88804.516,87755.62,99578.555,86662.266,97136.81,90524.53,
2495,210.0761761407251,7.570881,,,,198,,,,,,,0,71532.53,95352.63,92634.37,80481.0,95580.44,81247.47,150717.47,152332.77,160174.89,198895.38,245744.5,226338.89,
232,210.11256607251508,1.1173714,,,,409,,,,,,,0,21752.898,16620.316,21519.207,20893.027,19701.885,19225.24,31865.65,28742.514,27077.363,43113.48,53152.71,51981.656,
4576,210.22160177022502,11.5815115,,,,270,,,,,,,0,0,1878.5131,2491.5713,0,2057.3955,0,22765.22,24879.285,20322.977,98726.65,94740.42,96021.766,
3344,211.13291148951575,9.353199,,,,233,,,,,,,0,235230.06,207614.22,212029.14,166819.75,161731.78,176970.6,238052.02,206375.66,224716.17,212967.38,210534.92,191423.38,
3840,211.1329223130716,10.516556,,,,187,,,,,,,0,42066.54,41054.477,42612.242,40371.65,40123.766,49584.047,63886.875,69994.52,69570.41,196449.84,155580.66,153338.94,
3539,211.13292336263797,9.801035,,,,42,,,,,,,0,115573.2,122461.06,140060.78,107674.75,170320.06,164894.25,138503.7,133265.92,133420.88,143889.36,229383.89,147997.55,
3286,211.1329459502192,9.21435,,,,,,,,,,,0,294014.94,313197.0,303824.25,318344.9,318078.6,309873.7,384122.2,408723.38,373581.06,376700.06,322054.97,347453.66,
3667,211.132946350514,10.105958,,,,,,,,,,,0,105464.83,98584.1,99517.83,75754.74,94181.54,105070.664,130205.3,123230.8,113209.805,131956.45,122837.77,114304.88,
1725,212.09182552255666,6.6102586,,,,37,,,,,,,0,42596.004,54854.742,59778.406,49778.777,59007.39,48365.438,74755.35,87500.94,78546.4,141039.2,147474.5,138353.42,
1047,212.1183828880181,5.9340844,,,,196,28,[M+NH4]+,,2,1047;1035,194.0846,0,276593.25,426131.3,428057.5,309314.44,443893.66,287800.0,842540.0,842187.5,866733.25,1734064.8,1661995.5,1709974.6,
1128,212.12808944773687,6.0436087,,,,,,,,,,,0,0,1843.9751,2052.4185,0,2387.4617,2122.9001,3013.8833,1777.0122,9523.755,20558.963,20019.373,25116.352,
1195,212.12816265166927,6.121132,,,,93,,,,,,,0,1747.5896,3942.6897,4334.741,1413.6853,4266.4443,0,15707.363,16454.494,11900.977,39684.1,43293.71,33002.63,
6626,212.1434520801217,15.941247,,,,432,,,,,,,99055.125,78469.72,78225.805,81269.51,81101.86,76004.82,75998.83,70826.055,68217.96,73978.32,77498.164,76195.13,71571.37,
3577,212.16456283693094,9.899737,,,,43,,,,,,,0,51251.695,55049.945,52763.52,55309.566,60541.23,55822.723,74194.76,64100.355,68532.945,7545.762,5270.2173,14093.789,
416,212.16464856648955,4.5148644,,,,354,,,,,,,0,34439.88,41820.016,43060.535,71928.43,87019.08,42423.277,107973.945,162183.16,139870.56,120989.086,120666.94,105054.23,
3987,212.2008240952928,10.729145,,,,274,,,,,,,0,105775.06,105896.055,106861.125,109916.484,112459.17,99570.09,120415.68,112834.61,120100.875,97472.86,102506.41,106609.04,
4897,212.23731015731678,11.982907,,,,385,,,,,,,0,109389.2,126145.625,124997.53,121873.22,113878.88,117326.46,146502.81,140069.4,144767.39,143932.53,126814.7,140923.45,
6596,213.14180207683438,15.872086,,,,,,,,,,,109757.34,81852.75,77205.38,86591.1,72386.33,70082.92,71262.75,76775.05,70857.79,73849.58,78287.68,77467.38,72382.35,
300,214.10753138915814,1.697661,,,,,,,,,,,165089.27,61244.527,71326.35,64927.805,68370.0,40957.895,46362.25,17237.588,19042.64,17979.035,7489.0103,8796.167,11974.37,
2385,214.1121735975621,7.4161134,,,,,,,,,,,100536.01,17823.44,13676.466,13835.193,18799.684,15286.488,17735.754,16794.451,17847.81,14757.312,0,0,0,
4097,214.12611470291802,10.887255,,,,,,,,,,,30443.094,265254.16,262728.72,262665.44,238540.75,270218.84,265475.97,299638.16,311276.0,323369.3,247218.86,252202.33,271838.66,
4853,214.21658134396927,11.937638,,,,,,,,,,,2419.746,47399.17,60413.184,55010.297,53587.836,56356.457,56317.977,63507.09,65056.95,69705.91,55177.816,61262.305,60538.656,
4426,214.25298646554248,11.360318,,,,131,,,,,,,0,498284.9,463771.9,513329.12,478859.06,474984.78,465892.53,505002.44,472796.56,482108.22,441559.38,536949.6,489228.4,
4223,214.253028325591,11.063815,,,,,,,,,,,0,251298.56,271807.62,251959.02,260707.38,266894.9,264667.7,333424.3,341018.72,338315.6,290314.4,310162.84,361163.3,
255,215.08929307189828,1.2752961,,,,,,,,,,,0,16167.946,35491.582,24069.117,60093.69,95442.74,70070.32,69572.28,123952.08,146194.12,39155.355,74089.02,149301.19,
553,215.12555725876007,5.0958023,,,,321,,,,,,,7496.87,127546.91,141399.88,138493.83,163280.19,145078.67,142408.95,173105.4,169921.72,157167.61,199564.02,173086.64,216387.94,
592,215.12557273773706,5.1763587,,,,337,,,,,,,5552.8096,157212.36,144919.17,161008.45,126609.47,134892.78,136002.03,149545.58,160011.86,154925.94,182736.75,193124.1,149580.22,
509,215.1255950727848,4.943555,,,,,,,,,,,0,64554.113,69297.38,71083.49,74732.164,73765.586,68184.11,74177.31,89852.86,77921.984,95928.914,97471.03,103164.625,
6,215.99352880047294,0.67156595,,,,,,,,,,,4363.649,201575.34,133985.16,157148.69,205057.9,149567.17,211760.9,502891.88,503719.12,369983.34,657654.06,646758.2,674548.4,
39,217.06852853550413,0.7937994,,,,,,,,,,,0,204312.44,319693.66,256170.33,206319.38,268730.66,275743.75,522616.44,578997.4,483555.3,303290.3,270377.9,355595.7,
296,217.10496854430428,1.6337073,,,,,,,,,,,71126.83,418785.38,484969.84,447884.22,774965.7,599932.94,485026.22,526736.44,794724.1,657409.25,633359.4,586623.06,1061333.4,
5419,217.1950431894511,12.537288,,,,3,,,,,,,0,15511.176,29708.355,17633.238,18276.645,29117.152,15883.753,80395.8,96315.984,72378.21,279713.34,248378.33,238346.36,
