row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature status,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature m/z,
163,275.12394254346697,0.91448474,,,,,,,,UNKNOWN,0,ESTIMATED,275.1242196348265,ESTIMATED,275.12397491220213,UNKNOWN,0,DETECTED,275.1239761894124,ESTIMATED,275.12381874334056,ESTIMATED,275.12398189606887,ESTIMATED,275.12399573669046,ESTIMATED,275.1239917264263,ESTIMATED,275.1238705350619,ESTIMATED,275.12392587354157,ESTIMATED,275.12372802497725,ESTIMATED,275.1238847055891,
164,153.99787353590492,0.94418263,,,,,,,,DETECTED,153.99778443583676,ESTIMATED,153.9980057026736,ESTIMATED,153.99789883269813,ESTIMATED,153.99800917829083,ESTIMATED,153.99789822258782,ESTIMATED,153.9978200333005,ESTIMATED,153.9979069747605,ESTIMATED,153.99794439056012,ESTIMATED,153.9978700850515,ESTIMATED,153.99778522003442,ESTIMATED,153.99784704976034,ESTIMATED,153.99772313115943,ESTIMATED,153.99786271004967,
165,363.0335250802362,0.9165864,,,,,,,,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,ESTIMATED,363.0339868199439,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,DETECTED,363.0334220924972,ESTIMATED,363.03316632826744,UNKNOWN,0,
167,482.9833413974811,0.93270797,,,,,,,,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,DETECTED,482.98355649834593,DETECTED,482.98312629661626,UNKNOWN,0,
168,252.1443095542239,0.9461741,,,,,,,,UNKNOWN,0,ESTIMATED,252.14445450812102,ESTIMATED,252.14435108157102,ESTIMATED,252.14457080118277,UNKNOWN,0,ESTIMATED,252.14428507362794,UNKNOWN,0,UNKNOWN,0,ESTIMATED,252.14429903688026,ESTIMATED,252.14421857738583,DETECTED,252.14427405482365,DETECTED,252.14404924682825,ESTIMATED,252.1442836075945,
169,236.14947683658656,0.9655102,,,,,,,,UNKNOWN,0,DETECTED,236.1496860321127,ESTIMATED,236.1494918033838,ESTIMATED,236.14964938662288,ESTIMATED,236.14956407315776,ESTIMATED,236.14939907457926,ESTIMATED,236.14948683940742,UNKNOWN,0,ESTIMATED,236.14945655309535,ESTIMATED,236.14934083468825,DETECTED,236.1494446996597,DETECTED,236.14925245896634,ESTIMATED,236.14947344677893,
170,245.11352027457303,0.9726515,403,,,,,,,UNKNOWN,0,DETECTED,245.1136275469942,DETECTED,245.11356212233835,DETECTED,245.11367886827122,ESTIMATED,245.11362330266843,DETECTED,245.11345655195154,DETECTED,245.11351652013147,ESTIMATED,245.11367244178277,DETECTED,245.11349890450066,DETECTED,245.1133739525503,DETECTED,245.11347108647539,DETECTED,245.1132736745403,DETECTED,245.1134883226717,
171,333.1294705351116,0.9799686,403,,,,,,,UNKNOWN,0,DETECTED,333.1295465479492,ESTIMATED,333.1295143917775,DETECTED,333.12958090646634,ESTIMATED,333.12975751127885,ESTIMATED,333.12934506257074,DETECTED,333.12951344780186,UNKNOWN,0,ESTIMATED,333.1294525481772,DETECTED,333.12940250808845,DETECTED,333.1293637637637,DETECTED,333.1291276267032,ESTIMATED,333.1295715716505,
172,336.0961034483732,0.9848883,,,,,,,,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,ESTIMATED,336.0961608886719,ESTIMATED,336.0960780508784,DETECTED,336.0959024891053,ESTIMATED,336.0962723648371,
173,201.12361085369153,1.0149636,,,,,,,,UNKNOWN,0,ESTIMATED,201.12352117647367,ESTIMATED,201.12374877929688,ESTIMATED,201.1236615830251,ESTIMATED,201.12371826171875,ESTIMATED,201.12364196777344,ESTIMATED,201.123779296875,ESTIMATED,201.12364651363913,ESTIMATED,201.12364196777344,ESTIMATED,201.12355041503906,ESTIMATED,201.12362151360557,DETECTED,201.12334696256033,ESTIMATED,201.12345180651812,
174,296.1346417111526,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,296.1344178318892,ESTIMATED,296.1343821159954,DETECTED,296.1344261702161,ESTIMATED,296.13476365655595,DETECTED,296.1350366711138,ESTIMATED,296.13459075278456,ESTIMATED,296.13438417489664,DETECTED,296.1351592273632,DETECTED,296.13513401176084,DETECTED,296.1349531969616,ESTIMATED,296.1341951196696,ESTIMATED,296.13425760462457,
176,326.14495914730475,1.0168107,,,,,,,,UNKNOWN,0,ESTIMATED,326.14486448906507,ESTIMATED,326.145198448127,ESTIMATED,326.14513543011196,ESTIMATED,326.1448083775673,ESTIMATED,326.14471435546875,ESTIMATED,326.1450055717184,ESTIMATED,326.145137026961,ESTIMATED,326.1451795238726,ESTIMATED,326.1449979845138,DETECTED,326.14491403640716,ESTIMATED,326.14461303829825,ESTIMATED,326.14494148554525,
177,310.1499725664307,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,310.14978491875684,DETECTED,310.1500007725647,DETECTED,310.15009218152574,ESTIMATED,310.15012730270394,DETECTED,310.1498456853789,ESTIMATED,310.1500869701768,DETECTED,310.149979857243,DETECTED,310.1500681181728,DETECTED,310.15000390732575,DETECTED,310.15003596586774,ESTIMATED,310.14975502961556,ESTIMATED,310.14989008783607,
178,307.1500568399399,1.0226488,59,,,,,,,UNKNOWN,0,DETECTED,307.150038696563,DETECTED,307.1500569112771,DETECTED,307.1501686647167,ESTIMATED,307.15008561346605,DETECTED,307.14995130737987,ESTIMATED,307.1501037869037,DETECTED,307.1499752799779,DETECTED,307.1499543271048,DETECTED,307.1499464715902,DETECTED,307.15027495135706,DETECTED,307.14990811046357,ESTIMATED,307.150217958479,
179,379.1219371893182,1.0227276,59,,,,,,,UNKNOWN,0,DETECTED,379.12183828689666,DETECTED,379.1219765386513,DETECTED,379.12216166764944,DETECTED,379.122135472952,DETECTED,379.12194095874673,DETECTED,379.12214131460956,DETECTED,379.1217798263597,DETECTED,379.1221284181132,DETECTED,379.12213357892495,DETECTED,379.1219024445552,DETECTED,379.12140466782586,DETECTED,379.12170309653396,
180,250.1651775008443,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,250.16515026839159,ESTIMATED,250.16519284831367,DETECTED,250.1652823785029,ESTIMATED,250.16525737090214,DETECTED,250.16516594355286,DETECTED,250.16516464716088,ESTIMATED,250.16498953730496,DETECTED,250.16523091105554,DETECTED,250.16522266371527,DETECTED,250.16532594380587,DETECTED,250.16505256643558,DETECTED,250.16509493099048,
183,289.1395722195932,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,289.1395549419799,ESTIMATED,289.1397388677974,DETECTED,289.13973401189673,ESTIMATED,289.13960582459225,ESTIMATED,289.1395992902825,DETECTED,289.13949449555713,DETECTED,289.13944496671104,DETECTED,289.1396450538147,DETECTED,289.1395291181998,DETECTED,289.13970830749815,DETECTED,289.13944973275045,DETECTED,289.1393620240382,
184,259.12925366752467,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,259.1291944209093,DETECTED,259.1292487838757,DETECTED,259.1293527266852,DETECTED,259.1293202058567,DETECTED,259.12920963914485,DETECTED,259.129261783926,DETECTED,259.1290477847724,DETECTED,259.1293599415566,DETECTED,259.1293144872733,DETECTED,259.1293898516147,DETECTED,259.1291518435177,DETECTED,259.12919254116423,
185,275.1239881724281,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,275.1239686379543,DETECTED,275.1240271709777,DETECTED,275.12414960977725,DETECTED,275.1239609032152,DETECTED,275.12393592461785,DETECTED,275.1239892330484,DETECTED,275.1237736185622,DETECTED,275.1240984300853,DETECTED,275.1240570535333,DETECTED,275.1241590787637,DETECTED,275.1238647842317,DETECTED,275.1238736243699,
186,280.1393130231358,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,280.1392402848795,DETECTED,280.139370581448,DETECTED,280.13935329176013,DETECTED,280.1392745115302,DETECTED,280.1392849589836,DETECTED,280.1394653310708,DETECTED,280.1392515265004,DETECTED,280.13948467686896,DETECTED,280.1393738358357,DETECTED,280.13938384133303,DETECTED,280.1391241061252,DETECTED,280.13914933129394,
187,324.165549234654,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,324.165570301684,ESTIMATED,324.16571061944734,DETECTED,324.16570699898375,DETECTED,324.1656232004078,DETECTED,324.1655393687749,DETECTED,324.165507697536,DETECTED,324.1652879684032,DETECTED,324.1657179835224,DETECTED,324.16560926637504,DETECTED,324.1656820144529,DETECTED,324.1653731233708,DETECTED,324.1652622728892,
189,347.1453977146223,1.02463,59,,,,,,,UNKNOWN,0,DETECTED,347.14529526306586,DETECTED,347.14544701273246,ESTIMATED,347.1455653665642,DETECTED,347.1454868414752,DETECTED,347.1453337630798,DETECTED,347.1454210447065,DETECTED,347.145046371865,DETECTED,347.1455868542148,DETECTED,347.14555415029935,DETECTED,347.14558780310296,DETECTED,347.1452820735887,DETECTED,347.145166030772,
190,266.1601202199397,1.02463,59,,,,,,,UNKNOWN,0,ESTIMATED,266.16003956683716,ESTIMATED,266.16015799212767,ESTIMATED,266.1602335655495,ESTIMATED,266.1602127981629,DETECTED,266.16002460281493,DETECTED,266.1601460882925,ESTIMATED,266.1599335835222,DETECTED,266.1602108417087,DETECTED,266.1601832020009,DETECTED,266.16025628416287,DETECTED,266.1600191137781,DETECTED,266.16002500031954,
192,338.18123664802846,1.0263153,,,,,,,,UNKNOWN,0,DETECTED,338.1811918247418,ESTIMATED,338.1813421988983,DETECTED,338.1813625644468,DETECTED,338.1812640925797,DETECTED,338.18119796110403,DETECTED,338.1812358286177,DETECTED,338.1809968409754,DETECTED,338.181355846704,DETECTED,338.1813355923218,DETECTED,338.1814336767095,DETECTED,338.1810461505558,DETECTED,338.1810771986871,
193,319.10033731366474,1.0264575,59,,,,,,,UNKNOWN,0,DETECTED,319.1004428867291,ESTIMATED,319.1004542637888,DETECTED,319.1006275212877,DETECTED,319.10043409076604,DETECTED,319.10036109577385,DETECTED,319.1003384258051,DETECTED,319.10009344130316,DETECTED,319.1004566131451,DETECTED,319.10028010644623,DETECTED,319.1003448425581,DETECTED,319.1001320404918,DETECTED,319.1000824358816,
199,285.14481214978406,1.0313524,,,,,,,,UNKNOWN,0,ESTIMATED,285.14478819704107,ESTIMATED,285.14485711439227,ESTIMATED,285.1449620439258,DETECTED,285.14484624453394,DETECTED,285.1447441130654,DETECTED,285.144777565846,ESTIMATED,285.14462367722473,ESTIMATED,285.14499107729694,DETECTED,285.1449031470851,ESTIMATED,285.14491357335487,ESTIMATED,285.1447292433572,ESTIMATED,285.14460980028514,
200,202.18033243869206,1.02463,,,,,,,,UNKNOWN,0,ESTIMATED,202.1802869208898,ESTIMATED,202.18036306098804,ESTIMATED,202.18042205029911,DETECTED,202.18034981537403,DETECTED,202.18031872126718,DETECTED,202.1803207659505,ESTIMATED,202.18020015811607,DETECTED,202.1804009335863,DETECTED,202.18038526288132,ESTIMATED,202.18044780996289,DETECTED,202.180238556877,DETECTED,202.18025520811227,
201,292.1393024082627,1.02463,,,,,,,,UNKNOWN,0,ESTIMATED,292.13926989897664,ESTIMATED,292.13935089307074,ESTIMATED,292.13943304987833,DETECTED,292.13925004807464,ESTIMATED,292.13926469813214,DETECTED,292.13924977589016,ESTIMATED,292.1391750721134,ESTIMATED,292.13950676234356,ESTIMATED,292.13939377334833,DETECTED,292.1394610492151,DETECTED,292.13912070024173,DETECTED,292.1391531778677,
203,333.1159966844017,1.0403422,,,,,,,,ESTIMATED,333.115478515625,ESTIMATED,333.11601887179256,ESTIMATED,333.11600633740994,ESTIMATED,333.1160296866068,DETECTED,333.1162704875503,ESTIMATED,333.1159414978091,DETECTED,333.11615059884934,DETECTED,333.1158571241525,ESTIMATED,333.1161423211855,ESTIMATED,333.1160997788538,ESTIMATED,333.1161017795793,UNKNOWN,0,ESTIMATED,333.115863213406,
205,352.19697848036367,1.0292441,,,,,,,,UNKNOWN,0,ESTIMATED,352.1969663784297,ESTIMATED,352.1970023857713,ESTIMATED,352.19711334001374,ESTIMATED,352.1971216066708,ESTIMATED,352.19698759611947,DETECTED,352.19700099185906,ESTIMATED,352.1967286589269,ESTIMATED,352.19709243078904,ESTIMATED,352.1970074080028,ESTIMATED,352.1970214340587,ESTIMATED,352.1968222990145,ESTIMATED,352.1968772347084,
208,231.08411635290886,1.0368797,59,,,,,,,UNKNOWN,0,DETECTED,231.08410478523643,DETECTED,231.0841393578322,DETECTED,231.08422731516916,DETECTED,231.0841665484498,DETECTED,231.0841079486676,DETECTED,231.0841064409133,DETECTED,231.0840029051126,DETECTED,231.0841742752892,DETECTED,231.0840891954356,DETECTED,231.08426455146528,DETECTED,231.08397208342163,DETECTED,231.08404082791407,
210,180.10201228744663,1.0313524,,,,,,,,UNKNOWN,0,DETECTED,180.10200514988287,ESTIMATED,180.10201460210536,ESTIMATED,180.10210622522806,ESTIMATED,180.10205534903136,ESTIMATED,180.10200895111637,ESTIMATED,180.10204300875682,ESTIMATED,180.1018536467344,ESTIMATED,180.102078592194,ESTIMATED,180.10202589731196,ESTIMATED,180.1020754410665,ESTIMATED,180.10194092479057,ESTIMATED,180.10193966114136,
211,343.15029240854955,1.0396394,,,,,,,,UNKNOWN,0,DETECTED,343.15028663259517,DETECTED,343.15016226359694,DETECTED,343.1503901694119,ESTIMATED,343.15026733250176,DETECTED,343.1502210044341,ESTIMATED,343.1502362765437,ESTIMATED,343.1499564469044,DETECTED,343.1504034009187,ESTIMATED,343.150299749479,ESTIMATED,343.15054413004606,ESTIMATED,343.15026923720916,ESTIMATED,343.1504722589541,
212,317.1711655541031,1.0405979,,,,,,,,UNKNOWN,0,ESTIMATED,317.1711221908777,ESTIMATED,317.171141345891,ESTIMATED,317.1712829803284,ESTIMATED,317.1712613330326,ESTIMATED,317.17108428947364,ESTIMATED,317.1712336299808,ESTIMATED,317.1709640772233,ESTIMATED,317.17129424161527,ESTIMATED,317.17124411576236,DETECTED,317.17130630720635,ESTIMATED,317.1710429974646,ESTIMATED,317.17100914038105,
214,323.1269096429788,1.0555289,,,,,,,,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,ESTIMATED,323.12640124158094,ESTIMATED,323.1266157250691,ESTIMATED,323.1268258540426,ESTIMATED,323.12728344904656,DETECTED,323.12712720994216,ESTIMATED,323.1272043781913,
216,310.1496482129016,1.0741228,24,,,,,,,UNKNOWN,0,ESTIMATED,310.1495344700447,ESTIMATED,310.1495374099395,ESTIMATED,310.1496656023069,DETECTED,310.15012730270394,DETECTED,310.14946632646763,DETECTED,310.15007116017455,DETECTED,310.1494627023662,DETECTED,310.1495617683033,DETECTED,310.14958485039637,DETECTED,310.1497026900861,DETECTED,310.1495080267845,DETECTED,310.1495562452452,
217,377.14215788685846,1.0653545,,,,,,,,UNKNOWN,0,ESTIMATED,377.1420652448667,DETECTED,377.1423935450583,ESTIMATED,377.14209398096045,ESTIMATED,377.1424309169451,DETECTED,377.1428997971508,ESTIMATED,377.1422494121043,ESTIMATED,377.14196121334044,ESTIMATED,377.1422079583515,ESTIMATED,377.14211722419566,ESTIMATED,377.142059727549,ESTIMATED,377.14170368909004,ESTIMATED,377.14171193268896,
218,201.07336181707387,1.0645307,430,,,,,,,UNKNOWN,0,ESTIMATED,201.0733659005462,DETECTED,201.07343177829472,ESTIMATED,201.073398264697,ESTIMATED,201.0734166335705,DETECTED,201.07337215474013,DETECTED,201.07337404974555,ESTIMATED,201.07327322360666,DETECTED,201.07339639563457,DETECTED,201.07333021410054,ESTIMATED,201.07339001635884,ESTIMATED,201.07326271584395,ESTIMATED,201.07333045774774,
220,245.09975611359275,1.0708128,430,,,,,,,UNKNOWN,0,ESTIMATED,245.0998104364913,DETECTED,245.09975643055452,ESTIMATED,245.0998968645758,ESTIMATED,245.09979106303882,DETECTED,245.099737050337,ESTIMATED,245.09972297532866,ESTIMATED,245.09963304166632,DETECTED,245.09985058878308,DETECTED,245.0997385089311,ESTIMATED,245.09994402503793,ESTIMATED,245.0996239132956,ESTIMATED,245.09956846507276,
221,574.2240468128783,1.080275,,,,,,,,UNKNOWN,0,DETECTED,574.2241129218098,DETECTED,574.2241822009679,DETECTED,574.2242533359228,DETECTED,574.2240902108214,DETECTED,574.2240461383396,ESTIMATED,574.2241117919797,DETECTED,574.2237510569523,DETECTED,574.223935881499,ESTIMATED,574.2239377776122,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,
222,361.1606920111871,1.0873271,24,,,,,,,UNKNOWN,0,DETECTED,361.1607660514304,DETECTED,361.1607082260853,DETECTED,361.16084151513223,DETECTED,361.1607637128163,DETECTED,361.1606764632768,DETECTED,361.16069271720824,DETECTED,361.1605781418961,DETECTED,361.16074978580207,DETECTED,361.16068832619356,DETECTED,361.1608215509627,DETECTED,361.16046157034316,DETECTED,361.16055607309846,
225,296.13523057625366,1.0911585,24,,,,,,,UNKNOWN,0,DETECTED,296.1353698838629,DETECTED,296.13530180075514,DETECTED,296.1354346655379,DETECTED,296.1353525218157,ESTIMATED,296.1352269368245,DETECTED,296.13531050211765,DETECTED,296.13518353364833,ESTIMATED,296.1353790418908,ESTIMATED,296.13525805512455,ESTIMATED,296.1351843885802,DETECTED,296.13469347129274,DETECTED,296.1350721135933,
226,377.10621340781216,1.0863748,,,,,,,,UNKNOWN,0,ESTIMATED,377.1066936990741,ESTIMATED,377.10602567871393,ESTIMATED,377.1067048570024,ESTIMATED,377.1063778692684,ESTIMATED,377.1062989692367,DETECTED,377.1062609445498,ESTIMATED,377.1056709682741,ESTIMATED,377.10617385716466,ESTIMATED,377.10603135677553,UNKNOWN,0,UNKNOWN,0,ESTIMATED,377.1058958780619,
228,242.100085714084,1.0948828,24,,,,,,,UNKNOWN,0,DETECTED,242.10035961302904,DETECTED,242.1000739339805,DETECTED,242.10024756880222,DETECTED,242.10009886734233,DETECTED,242.10011164299002,DETECTED,242.10005326661707,DETECTED,242.09983193254263,DETECTED,242.10024246553635,DETECTED,242.0999351773046,DETECTED,242.1001526632352,DETECTED,242.10004703858777,DETECTED,242.09987439904017,
231,206.11768315442154,1.1197443,409,,,,,,,UNKNOWN,0,ESTIMATED,206.11778531587404,ESTIMATED,206.11769283676048,DETECTED,206.11778200955843,UNKNOWN,0,ESTIMATED,206.1176765185245,UNKNOWN,0,DETECTED,206.117635013996,ESTIMATED,206.11773609812602,DETECTED,206.1176451839115,DETECTED,206.11774964569244,DETECTED,206.117514937996,DETECTED,206.11761398377598,
232,210.11256607251508,1.1173714,409,,,,,,,UNKNOWN,0,ESTIMATED,210.11259479627157,ESTIMATED,210.1126043076899,ESTIMATED,210.1126484648547,ESTIMATED,210.11269538140346,ESTIMATED,210.1125101670037,ESTIMATED,210.1125844479785,ESTIMATED,210.11249969366148,ESTIMATED,210.11261196447032,ESTIMATED,210.1125190080812,ESTIMATED,210.1126085122168,DETECTED,210.1123976838746,DETECTED,210.11251844267505,
234,404.15368344425906,1.1377844,369,0,[M+Na]+,,2,235;234,381.1643,UNKNOWN,0,ESTIMATED,404.15382160896,DETECTED,404.1536081146594,ESTIMATED,404.1537955739269,DETECTED,404.1539290402922,DETECTED,404.1536021803264,DETECTED,404.15356555985403,ESTIMATED,404.1533832894475,DETECTED,404.153673485313,DETECTED,404.1536617655147,ESTIMATED,404.1538619147226,ESTIMATED,404.1536987251506,DETECTED,404.1536000729421,
235,382.17135580797753,1.1445185,369,0,[M+H]+,,2,235;234,381.1643,UNKNOWN,0,DETECTED,382.1714674976756,DETECTED,382.171411602646,DETECTED,382.17166629541543,DETECTED,382.1716241969487,DETECTED,382.171358171407,DETECTED,382.17142729408613,DETECTED,382.1711424220525,DETECTED,382.17149861390084,ESTIMATED,382.17130097193217,ESTIMATED,382.1713483364573,ESTIMATED,382.17093509673174,DETECTED,382.1710891964764,
236,486.20802385030555,1.1464661,,,,,,,,UNKNOWN,0,ESTIMATED,486.2078952000536,DETECTED,486.20783200222854,DETECTED,486.2080721335885,ESTIMATED,486.20794501457215,DETECTED,486.20797647867766,ESTIMATED,486.2080359200168,ESTIMATED,486.2079349610897,DETECTED,486.20839991737205,DETECTED,486.20812302515185,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,
237,306.1548482431325,1.1559091,,,,,,,,UNKNOWN,0,ESTIMATED,306.15493689582684,ESTIMATED,306.15476695360604,ESTIMATED,306.1550476610047,ESTIMATED,306.15493354982425,ESTIMATED,306.1547579450913,ESTIMATED,306.1548224172628,ESTIMATED,306.154754377008,ESTIMATED,306.1549341022189,ESTIMATED,306.1548399599509,DETECTED,306.1549288756628,ESTIMATED,306.1546342741869,ESTIMATED,306.1548219059471,
238,228.1233018973098,1.159431,,,,,,,,UNKNOWN,0,ESTIMATED,228.12326368371941,ESTIMATED,228.1232553615373,ESTIMATED,228.12340730907374,ESTIMATED,228.1233918618568,ESTIMATED,228.12327556191167,ESTIMATED,228.12334791568713,ESTIMATED,228.12317432856753,ESTIMATED,228.1233582509534,ESTIMATED,228.1233212747606,DETECTED,228.12337114119117,DETECTED,228.12317957039807,DETECTED,228.12327650806068,
239,321.1657667258244,1.1638887,,,,,,,,UNKNOWN,0,ESTIMATED,321.1657287987459,ESTIMATED,321.1657080156852,ESTIMATED,321.16590114796276,ESTIMATED,321.1658777443149,ESTIMATED,321.16575405009917,ESTIMATED,321.1658361034727,ESTIMATED,321.1656434458411,DETECTED,321.1657855137948,ESTIMATED,321.16593230755996,ESTIMATED,321.16584282162887,ESTIMATED,321.16553439630843,ESTIMATED,321.1656563644791,
240,377.1425370564271,1.1449437,,,,,,,,UNKNOWN,0,ESTIMATED,377.14220620130504,UNKNOWN,0,ESTIMATED,377.1423119243578,ESTIMATED,377.1434099779803,ESTIMATED,377.14292630538444,ESTIMATED,377.1427319352931,ESTIMATED,377.14246154824843,ESTIMATED,377.14305850437,DETECTED,377.14253664726243,ESTIMATED,377.14222412675804,ESTIMATED,377.14198002797195,ESTIMATED,377.14206042176625,
241,232.11820698905422,1.1703669,,,,,,,,UNKNOWN,0,ESTIMATED,232.11816302479951,ESTIMATED,232.11815578341236,ESTIMATED,232.1183134711427,ESTIMATED,232.118288483931,ESTIMATED,232.11817824991547,ESTIMATED,232.1182390113134,DETECTED,232.1180879611814,DETECTED,232.11826320383506,DETECTED,232.11822940513997,DETECTED,232.11832416197092,DETECTED,232.11806994778226,DETECTED,232.11817116422674,
242,319.10055548204764,1.1773214,,,,,,,,UNKNOWN,0,DETECTED,319.1007184646221,DETECTED,319.10042623569433,DETECTED,319.10076495542944,DETECTED,319.10071918886797,DETECTED,319.10046183939306,DETECTED,319.1005162263961,DETECTED,319.10039101466,DETECTED,319.1006177197554,DETECTED,319.1005745184998,DETECTED,319.10067766366416,DETECTED,319.1003416470581,DETECTED,319.100456310531,
243,205.0897628868596,1.1842276,,,,,,,,UNKNOWN,0,ESTIMATED,205.08963961000916,ESTIMATED,205.08975354485176,ESTIMATED,205.08989626065392,DETECTED,205.08987060316232,ESTIMATED,205.08982625284585,ESTIMATED,205.0896779701935,ESTIMATED,205.0895903627228,ESTIMATED,205.0898522531899,ESTIMATED,205.08975912410727,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,
245,331.1501959110103,1.1968614,283,,,,,,,UNKNOWN,0,DETECTED,331.1501024918022,DETECTED,331.14999935683477,DETECTED,331.15036950407955,DETECTED,331.15023292587114,DETECTED,331.1500589517034,DETECTED,331.1501390568779,DETECTED,331.1500314404019,DETECTED,331.15026788952235,DETECTED,331.1502450222846,DETECTED,331.1504638487831,DETECTED,331.15017078028444,DETECTED,331.1502696636786,
246,180.10202701568042,1.2028226,283,,,,,,,UNKNOWN,0,DETECTED,180.10199081631313,DETECTED,180.10197660294565,DETECTED,180.10206956299783,DETECTED,180.10208063976594,DETECTED,180.1019736422131,DETECTED,180.1020162770498,DETECTED,180.10195683575853,DETECTED,180.10207149976918,DETECTED,180.102059972764,DETECTED,180.10212439502058,DETECTED,180.10197280548866,DETECTED,180.10203113807876,
247,242.10035337987554,1.2041215,283,,,,,,,UNKNOWN,0,ESTIMATED,242.10076607062155,ESTIMATED,242.10012169654217,ESTIMATED,242.10083333810587,ESTIMATED,242.1003782166661,ESTIMATED,242.10010433383124,ESTIMATED,242.10015270828282,ESTIMATED,242.10051911188046,DETECTED,242.1003522961329,ESTIMATED,242.100238927092,ESTIMATED,242.1004091886429,ESTIMATED,242.10009980234844,DETECTED,242.10026486836023,
248,201.0735055696787,1.2063241,283,,,,,,,UNKNOWN,0,ESTIMATED,201.07340372231792,ESTIMATED,201.0734398230698,ESTIMATED,201.0735016628014,ESTIMATED,201.07357538533742,DETECTED,201.07346037505644,DETECTED,201.07350046751338,ESTIMATED,201.07338367810738,DETECTED,201.0735663369761,DETECTED,201.07356532186373,ESTIMATED,201.07367603128625,ESTIMATED,201.07343754257167,DETECTED,201.073556489243,
249,343.1504015360188,1.2095385,283,,,,,,,UNKNOWN,0,DETECTED,343.15032382500004,DETECTED,343.15028007459586,DETECTED,343.15051470759227,DETECTED,343.1504343640234,DETECTED,343.1502947946636,DETECTED,343.1503062642597,DETECTED,343.1502254966754,DETECTED,343.1504968613982,DETECTED,343.1504807069779,DETECTED,343.15062183693334,DETECTED,343.1504011060917,DETECTED,343.15043839401494,
