,Feature,Importance,Mean Decrease Accuracy,Std Decrease Accuracy
8834,"X91357_980.277_12.674_nan;(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,6S,8R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.0005248594514045623,0.0,0.0
78,X352_285.144_0.629_Usujirene,0.000520809554379693,0.0,0.0
7311,X81616_535.399_10.503_nan,0.0005205953368792181,0.0,0.0
8385,X89289_1147.326_11.94_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0005187126111730118,0.0,0.0
2146,X25435_201.112_4.305_nan,0.0005184470693086985,-0.017777777777777715,0.008888888888888858
2934,X38400_326.253_5.397_nan,0.0005179023443123112,0.0,0.0
3478,X46443_363.165_6.106_nan,0.0005178308693871532,0.0,0.0
8756,X90982_690.514_12.522_nan;MGDG (14:0/16:1),0.0005174532704609367,0.0,0.0
8628,"X90379_922.29_12.338_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0.0005172126436878084,0.0,0.0
3077,X40896_368.264_5.613_nan,0.0005170272589880843,0.0,0.0
3306,X44170_424.195_5.853_nan,0.0005160520458701509,0.0,0.0
7140,X80183_506.379_10.326_nan,0.0005155458652877122,0.0,0.0
6674,X75888_209.153_9.826_nan,0.0005151639954749566,0.0,0.0
7997,"X87419_906.258_11.3_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0.0005133442200445325,0.0,0.0
8331,X88994_568.426_11.864_nan;Massbank:MSJ00116 Zeaxanthin,0.00051221165154285,0.0,0.0
3062,X40635_375.236_5.592_nan,0.0005120323031397188,0.0,0.0
4289,X55020_574.416_7.118_nan,0.0005119883833761705,0.0,0.0
2186,X26276_382.233_4.549_nan,0.0005113311714138215,0.0,0.0
7056,X79486_440.313_10.258_nan;Spectral Match to Nonaethylene glycol from NIST14,0.0005099256658997857,0.0,0.0
6370,X73259_492.331_9.574_nan,0.000507770321482187,0.0,0.0
3752,X49348_477.303_6.448_nan,0.0005065643066819251,0.0,0.0
5732,X67736_597.347_8.822_nan,0.0005040641074743083,0.0,0.0
5048,X62023_558.384_7.993_nan,0.0005039826233397782,0.0,0.0
7670,X84843_284.331_10.862_nan,0.0005028641931355692,0.0,0.0
5996,X69946_657.272_9.173_nan,0.0005016378005116407,0.0,0.0
938,X7675_206.045_2.573_nan,0.0005008393882525621,0.0,0.0
8024,X87537_1221.345_11.279_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0005007569950154443,0.0,0.0
7405,X82466_371.277_10.588_nan,0.0005005492767645355,0.0,0.0
3701,X48714_566.104_6.378_nan,0.000500296102769931,0.0,0.0
5586,X66631_616.427_8.657_nan,0.0005002208628325733,0.0,0.0
8311,X88898_772.273_11.816_nan;Contaminants septum,0.000499669932904695,0.0,0.0
2026,X23648_400.284_4.143_nan,0.0004994859077749143,0.0,0.0
6959,X78502_936.682_10.136_nan,0.0004984488788095819,0.0,0.0
6212,X71798_167.143_9.4_nan,0.0004984276748024799,0.0,0.0
810,X6214_222.185_2.444_nan,0.0004977812881217309,0.0,0.0
7230,X80892_277.179_10.355_nan;Octinoxate,0.0004976324516137137,0.0,0.0
6740,X76510_303.231_9.992_nan,0.000496672670617006,0.0,0.0
8977,X92047_773.274_12.928_nan,0.0004939322322595272,0.0,0.0
7242,X81032_354.263_10.318_nan,0.0004937606441086166,0.0,0.0
3770,X49489_426.306_6.457_nan,0.0004899043948717154,0.0,0.0
7653,X84655_786.586_10.72_nan,0.00048679035470500974,0.0,0.0
5240,X63855_690.499_8.263_nan,0.00048660273607986117,0.0,0.0
4074,X53151_317.217_6.869_nan,0.00048520799895871905,0.0,0.0
5036,X61934_557.219_7.981_nan,0.00048513119936171613,0.0,0.0
347,X2383_305.157_0.976_nan,0.0004825469768084476,0.0,0.0
8120,"X88072_908.258_11.533_nan;(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",0.0004820809919825099,0.0,0.0
7383,X82282_335.221_10.596_nan,0.0004803690688635796,0.0,0.0
7289,X81412_484.364_10.387_nan,0.00047884316245641703,0.0,0.0
944,X7801_249.116_2.581_nan,0.0004783559446068093,0.0,0.0
436,X2838_160.076_1.361_nan,0.0004757907078673277,0.0,0.0
6334,X72996_485.356_9.544_nan,0.00047388769228613243,0.0,0.0
2720,X35191_295.172_5.128_nan,0.00047208793793689384,0.0,0.0
8683,"X90638_1177.209_12.396_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.00047041488866592557,0.0,0.0
7525,X83440_414.272_10.711_nan;Spectral Match to p-tert-Octylphenol tetraglycol ether from NIST14,0.00046961013192252707,0.0,0.0
8306,X88845_746.555_11.898_nan,0.00046918520613821436,0.0,0.0
9006,X92161_1296.362_12.976_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0004681998222712857,0.0,0.0
8904,X91699_932.629_12.77_nan;SQDG(16:0/18:3); [M+NH4]+ C43H80N1O12S1,0.0004680612959103372,0.0,0.0
8458,X89625_566.569_12.072_nan,0.0004665444246745427,0.0,0.0
7351,X81924_538.303_10.519_nan,0.0004655068388374861,0.0,0.0
2816,X36782_872.542_5.256_nan,0.0004654483079613587,0.0,0.0
4570,X57658_494.977_7.43_nan,0.0004652257776367465,0.0,0.0
8818,X91286_871.572_12.704_Pheophytin a;Chlorophyll a,0.0004650480114978737,0.0,0.0
9074,X92377_563.388_13.067_nan,0.00046316287036803424,0.0,0.0
4348,X55633_490.299_7.181_nan,0.00046290256177787986,0.0,0.0
8428,X89474_566.411_12.018_nan,0.00046266307543640857,0.0,0.0
6236,X72047_535.288_9.439_nan,0.0004617238312710831,0.0,0.0
5490,X65805_343.105_8.538_nan,0.00046161338453840366,0.0,0.0
6922,X77997_323.185_10.063_nan,0.0004601530276848197,0.0,0.0
2256,X27285_162.055_4.459_nan,0.00045919578308651607,0.0,0.0
2102,X24789_460.181_4.194_nan,0.0004591852592620854,0.0,0.0
7621,X84260_516.389_10.806_nan,0.00045851074595224043,0.0,0.0
5450,X65537_343.295_8.494_nan,0.00045795135175424835,0.0,0.0
7309,X81591_378.248_10.506_nan,0.000457129844508097,0.0,0.0
8896,X91636_1146.325_12.733_nan;Contaminant vial septum ThermoFisher C5000-44B,0.00045707358979728415,0.0,0.0
6606,X75323_295.19_9.829_nan,0.00045632615675386483,0.0,0.0
8841,X91373_565.566_12.467_nan,0.000455761567132423,0.0,0.0
9011,X92173_752.566_12.978_nan,0.0004543469298790422,0.0,0.0
8038,X87600_926.582_11.403_nan,0.0004525724370627024,0.0,0.0
7404,X82465_366.321_10.593_nan,0.0004525442264144368,0.0,0.0
107,X711_308.185_0.649_nan,0.00045239813686054277,0.0,0.0
3060,X40594_370.28_5.59_nan,0.0004520948965610906,0.0,0.0
929,X7571_316.175_2.554_nan,0.00045107851518092856,0.0,0.0
454,X2949_285.144_1.37_Usujirene,0.0004502180561944056,0.0,0.0
4946,X61107_344.242_7.875_nan,0.00045014197276332983,0.0,0.0
4342,X55594_290.247_7.169_nan,0.0004495872238284804,0.0,0.0
9054,"X92307_761.447_13.05_nan;[3,4-dihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methyl acetate",0.0004495580834405363,0.0,0.0
572,X3654_264.123_1.786_nan,0.0004491627531198985,0.0,0.0
3329,X44484_203.106_5.92_nan,0.0004488263799914705,0.0,0.0
8580,X90155_700.598_12.228_nan,0.00044874913156774744,0.0,0.0
6097,X70739_724.338_9.279_nan,0.00044832833227670117,0.0,0.0
6693,X76029_522.342_9.89_nan,0.00044801942541125214,0.0,0.0
8459,X89630_698.254_12.08_nan;Contaminants septum vial Thermo C4000-53 and C4000-54 serie,0.0004479373723206244,0.0,0.0
5363,X64814_657.41_8.387_nan,0.00044762318428270836,0.0,0.0
283,X1952_329.134_0.872_nan,0.0004458847937382456,0.0,0.0
8431,X89481_856.607_11.931_nan,0.00044447974259306854,0.0,0.0
8147,"X88170_906.258_11.615_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0.00044411213430091775,0.0,0.0
5667,X67223_189.091_8.752_nan;Massbank:LU096701 4-Methylumbelliferone|7-hydroxy-4-methylchromen-2-one,0.0004435183361507264,0.0,0.0
9058,X92314_772.49_13.047_nan;Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14,0.0004429012894655406,0.0,0.0
6680,X75943_526.292_9.876_PE(22:6/0:0); [M+H]+ C27H45N1O7P1,0.00044133139497770624,0.0,0.0
4126,X53646_393.284_6.936_nan,0.0004412475092422615,0.0,0.0
655,X4350_222.185_2.003_nan,0.0004404772331151523,0.0,0.0
6072,X70543_400.321_9.257_nan,0.00043946641811383507,0.0,0.0
7159,X80423_641.42_10.35_nan,0.0004383770234842343,0.0,0.0
4810,X59841_185.153_7.506_nan;a-Bisabolol,0.00043518241464499254,0.0,0.0
6758,X76636_543.397_9.946_nan,0.0004351781977036526,0.0,0.0
3226,X43110_533.214_5.81_nan,0.00043464268037121683,0.0,0.0
6355,X73174_419.242_9.562_nan,0.0004339321266923562,0.0,0.0
4746,X59226_398.311_7.631_nan,0.00043353605492561217,0.0,0.0
4339,X55548_727.496_7.166_nan,0.0004323872907237997,0.0,0.0
7095,X79788_371.24_10.276_nan,0.00043147460450752146,0.0,0.0
6807,X77039_834.615_9.99_nan,0.00043088172623701273,0.0,0.0
2169,X25842_624.379_4.334_nan,0.0004304854397244991,0.0,0.0
8455,"X89588_1129.314_12.031_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0004298080324692933,0.0,0.0
8549,"X89974_336.325_12.175_nan;Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14",0.00042945042146576084,0.0,0.0
5682,X67316_209.117_8.763_nan,0.00042911070430781657,0.0,0.0
3994,X52148_295.216_6.752_nan,0.00042894019824046847,0.0,0.0
1022,X8887_430.134_2.72_nan,0.0004288703645986059,0.0,0.0
8035,X87582_504.389_11.396_nan,0.0004288206491011239,0.0,0.0
3742,X49211_458.909_6.429_nan,0.00042765931982054217,0.0,0.0
7913,X86919_424.363_11.213_nan,0.00042672753613788453,0.0,0.0
7457,X82802_506.347_10.749_nan,0.0004255632268437077,0.0,0.0
9072,X92371_641.419_13.068_nan,0.0004254398067920801,0.0,0.0
8920,"X91793_833.24_12.847_nan;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",0.0004243655341323197,0.0,0.0
1792,X19917_346.201_3.885_nan,0.00042319885672699865,0.0,0.0
4556,X57492_331.081_7.416_nan,0.00042280729188123276,0.0,0.0
8482,X89713_590.513_12.094_nan,0.0004222975201564562,0.0,0.0
7012,X79038_883.356_10.195_nan,0.00042082521829218294,0.0,0.0
3703,X48766_209.153_6.378_nan;Spectral Match to Curcumol from NIST14,0.0004206810611102796,0.0,0.0
8969,X92031_508.581_12.927_nan,0.00042042039252969746,0.0,0.0
4547,X57396_629.416_7.401_nan,0.00042040245637634427,0.0,0.0
8626,"X90353_981.278_12.383_nan;(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,6S,8R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.000418968528903512,0.0,0.0
8095,X87971_830.591_11.47_nan,0.00041714922718847475,0.0,0.0
3766,X49460_427.301_6.461_nan,0.00041615147334188334,0.0,0.0
7129,X80067_294.206_10.318_nan,0.0004156322016477704,0.0,0.0
8536,X89906_568.426_12.222_nan;Massbank:MSJ00119 Zeaxanthin,0.0004154926608405189,0.0,0.0
2775,X36185_303.05_5.207_nan,0.0004135303533392663,0.0,0.0
7278,X81346_497.288_10.46_nan,0.0004133873043309266,0.0,0.0
8692,X90687_722.527_12.385_nan,0.00041315997507755144,0.0,0.0
7551,X83683_441.263_10.736_nan,0.00041301377523497333,0.0,0.0
2463,X30898_295.211_4.76_nan,0.00041299349079209073,0.0,0.0
1155,"X10752_297.153_2.925_nan;(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(E)-3-(4-hydroxyphenyl)prop-2-enoxy]oxane-3,4,5-triol",0.00041257539497064325,0.0,0.0
1794,X19948_254.159_3.824_nan,0.0004125154574748464,0.0,0.0
7793,X86074_545.346_11.035_nan,0.0004113763548558774,0.0,0.0
3774,X49537_393.19_6.466_nan,0.00041105276800691427,0.0,0.0
5433,X65418_240.232_8.482_nan;Spectral Match to Monolaurin from NIST14,0.00041006196693024494,0.0,0.0
8636,X90411_1072.326_12.538_nan;Contaminant vial septum ThermoFisher C5000-44B,0.00040996380502074874,0.0,0.0
6652,X75695_536.358_9.846_nan,0.00040938438940702344,0.0,0.0
924,X7527_290.123_2.548_nan;Spectral Match to N-Acetyl-D-glucosamine from NIST14,0.00040914813452187977,0.0,0.0
3270,X43644_375.18_5.848_nan,0.0004090005347273519,0.0,0.0
9010,X92171_255.138_12.977_nan,0.0004089490676025763,0.0,0.0
3099,X41340_239.128_5.651_nan,0.0004082904174887432,0.0,0.0
724,X5151_224.149_2.169_nan,0.0004080275573642471,0.0,0.0
109,X720_320.186_0.65_nan,0.00040791700249727007,0.0,0.0
1809,X20212_204.124_3.847_nan;MoNA:788838 Gabapentin Related Compound E,0.00040778097397277277,0.0,0.0
2327,X28437_326.159_4.555_nan,0.00040708132797843554,0.0,0.0
5976,X69772_507.256_9.198_nan,0.0004070703282801518,0.0,0.0
8563,X90073_846.292_12.213_nan;Contaminants septum vial Thermo C4000-53 and C4000-54 serie,0.0004070691429119584,0.0,0.0
8451,"X89570_907.259_12.019_nan;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",0.0004069442024658575,0.0,0.0
188,X1381_398.752_0.718_nan,0.0004056505909650164,0.0,0.0
6190,X71604_179.143_9.383_nan;Spectral Match to Sumaresinolic acid from NIST14,0.00040533942051408764,0.0,0.0
5235,X63761_381.245_8.232_nan,0.00040526806679740953,0.0,0.0
6569,X74940_896.412_9.766_nan,0.00040472105203185005,0.0,0.0
6421,X73715_381.263_9.604_nan;Massbank:NA001623 Tomatidine,0.00040448576286195026,0.0,0.0
3417,X45579_326.217_6.032_nan,0.00040392371752697787,0.0,0.0
123,X785_262.18_0.652_nan,0.00040366379987114167,0.0,0.0
1331,X13574_298.222_3.225_nan,0.0004016924992007929,0.0,0.0
4965,X61240_211.133_7.888_nan,0.00040119355945953566,0.0,0.0
5516,X66032_609.472_8.566_nan,0.00040028175204914437,0.0,0.0
4983,X61401_256.19_7.915_nan;methyl (Z)-tetradec-9-enoate,0.0003993336702715688,0.0,0.0
3273,X43676_317.065_5.853_nan,0.0003993221804544231,0.0,0.0
3495,X46681_385.148_6.125_nan,0.0003991571555960479,0.0,0.0
231,X1625_365.106_0.831_nan,0.0003989205712917089,0.0,0.0
4937,X61042_355.091_7.869_nan,0.000398409913855952,0.0,0.0
8869,"X91495_1104.169_12.694_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0003983357461830215,0.0,0.0
6185,X71569_333.168_9.398_nan,0.00039787919325326324,0.0,0.0
29,X120_214.004_0.55_nan,0.00039740819146173484,0.0,0.0
1224,X11850_195.087_3.211_nan,0.00039630574811886146,0.0,0.0
8796,"X91179_761.536_12.594_nan;2-[4-[4-[3,5-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]-2,6-dihydroxyphenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",0.0003962347692961461,0.0,0.0
171,X1266_268.872_0.705_nan,0.00039564340706848975,0.0,0.0
3256,X43446_222.112_5.835_nan;Untitled CollisionEnergy:205060,0.000394938006695359,0.0,0.0
140,X873_290.138_0.651_nan,0.0003930543108395066,0.0,0.0
7467,X82872_714.535_10.64_nan,0.0003930106731976909,0.0,0.0
415,X2741_337.139_1.167_nan,0.00039264939473336927,0.0,0.0
8623,X90347_956.629_12.312_nan,0.00039229543474612806,0.0,0.0
8753,X90969_949.586_12.527_nan,0.00039219917488346424,0.0,0.0
6411,X73636_400.321_9.618_nan,0.00039217269631127235,0.0,0.0
1986,X23078_495.241_4.102_nan,0.0003913957429074246,0.0,0.0
2023,X23575_386.202_4.138_nan,0.0003911886235832801,0.0,0.0
156,X1110_229.958_0.688_nan,0.00039107873320569933,0.0,0.0
6048,X70346_612.374_9.234_nan,0.0003909447166124162,0.0,0.0
154,X1103_246.955_0.686_nan,0.00039070156954996695,0.0,0.0
6635,X75503_384.274_9.825_nan,0.00038982198705189095,0.0,0.0
5102,X62450_414.3_8.056_nan,0.00038957066552974237,0.0,0.0
8328,X88978_601.425_11.864_nan;Spectral Match to .beta.-Cryptoxanthin from NIST14,0.00038933239392192946,0.0,0.0
2897,X37973_328.175_5.289_nan,0.0003890523467484387,0.0,0.0
1329,X13566_323.16_3.264_nan,0.00038903305215988866,0.0,0.0
287,X1985_174.055_0.945_nan,0.0003890001442116411,0.0,0.0
6724,X76348_496.363_9.964_nan,0.0003888645610762343,0.0,0.0
5297,X64387_478.965_8.332_nan,0.00038834720911605877,0.0,0.0
2739,X35476_388.196_5.151_nan,0.0003881737088883961,0.0,0.0
3551,X47347_400.29_6.216_nan;Spectral Match to Nonaethylene glycol from NIST14,0.0003874565611680422,0.0,0.0
4819,X59930_438.978_7.724_nan,0.0003873466587229899,0.0,0.0
787,X5986_224.164_2.353_nan,0.000387341122032103,0.0,0.0
7075,X79625_217.159_10.371_nan,0.0003872190631621279,0.0,0.0
3718,"X48930_232.191_6.4_nan;Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide",0.00038650237244205625,0.0,0.0
3434,X45808_356.264_6.044_nan;Spectral Match to Nonaethylene glycol from NIST14,0.00038627866841412775,0.0,0.0
7148,X80263_856.608_10.561_nan,0.000386036085882014,0.0,0.0
4366,X55857_445.277_7.206_nan,0.0003857188464730062,0.0,0.0
6427,X73772_468.308_9.628_Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14;Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,0.0003853758476006284,-0.004444444444444429,0.008888888888888858
8827,X91315_716.53_12.627_MGDG (14:1/16:1),0.00038531121369279284,0.0,0.0
4792,X59685_277.143_7.686_nan;4-acetyloxy-8-(3-oxo-2-pent-2-enylcyclopenten-1-yl)octanoic acid,0.0003852892980278962,0.0,0.0
8872,X91507_372.347_12.703_nan,0.0003844375340722734,0.0,0.0
4885,X60519_319.153_7.798_nan,0.00038419776822307003,0.0,0.0
6404,X73572_490.092_9.608_nan;Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,0.0003841394488202378,0.0,0.0
8975,"X92039_981.278_12.937_nan;(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,6S,8R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.0003839546670605438,0.0,0.0
879,X6957_254.196_2.474_nan,0.00038185235551440444,0.0,0.0
6123,X71010_553.399_9.31_nan,0.0003814440717703069,0.0,0.0
8927,X91860_746.578_12.78_nan;MGDG (14:1/16:1),0.0003806498580525249,0.0,0.0
8,X35_192.062_0.547_nan,0.0003804966390366018,0.0,0.0
4015,"X52449_241.216_6.794_nan;Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14",0.0003804913082273166,0.0,0.0
2331,X28582_400.254_4.569_nan;Spectral Match to Nonaethylene glycol from NIST14,0.0003799805567353396,0.0,0.0
7204,X80712_424.269_10.382_nan,0.00037982455147904723,0.0,0.0
2045,X23887_402.27_4.175_nan,0.0003798181206100284,0.0,0.0
7717,X85357_532.363_10.84_nan,0.00037867857049941916,0.0,0.0
802,X6171_162.055_2.345_nan,0.0003780087545258696,0.0,0.0
2936,X38410_188.128_5.405_nan,0.0003779587374046425,0.0,0.0
7916,X86950_613.389_11.099_nan,0.00037757772675687547,0.0,0.0
9076,X92380_755.487_13.069_nan,0.000377359156982179,0.0,0.0
4352,X55665_485.343_7.185_nan,0.0003768575930435748,0.0,0.0
7646,X84617_593.442_10.836_nan,0.000376162770322013,0.0,0.0
350,X2394_285.144_0.892_nan,0.0003761311920719946,0.0,0.0
7779,X85965_347.258_11.018_nan,0.0003759243809872802,0.0,0.0
8900,X91653_775.272_12.729_nan,0.0003743977999850289,0.0,0.0
327,X2220_271.128_0.923_nan,0.00037419326433345816,0.0,0.0
6880,"X77669_233.153_10.048_Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",0.0003740154196151921,0.0,0.0
8115,X88059_1222.343_11.529_nan;Contaminant vial septum ThermoFisher C5000-44B,0.00037381092649440184,0.0,0.0
6923,X78018_542.389_10.083_nan,0.0003734560409172002,0.0,0.0
6907,X77891_499.371_10.067_nan,0.00037338067653424966,0.0,0.0
5792,X68255_630.444_8.918_nan,0.0003716121102633673,0.0,0.0
3819,X50039_444.187_6.515_nan,0.0003714943787400713,0.0,0.0
49,X208_282.834_0.667_nan,0.00037114909255140066,0.0,0.0
8372,X89219_635.286_11.947_nan,0.00037103706379672247,0.0,0.0
4442,X56517_456.316_7.117_nan,0.00037091225732084696,0.0,0.0
6583,X75113_646.473_9.772_nan,0.0003700865490699083,0.0,0.0
6969,X78589_624.374_10.159_nan,0.00037008115441200014,0.0,0.0
5173,X63101_554.332_8.244_nan,0.00036877205764141867,0.0,0.0
4657,X58464_422.244_7.546_nan,0.00036859060950533294,0.0,0.0
1690,X18494_250.18_3.634_nan,0.0003684883150546432,0.0,0.0
1304,X13057_394.185_3.173_nan,0.00036842099224077647,0.0,0.0
1571,X16749_346.149_3.578_nan,0.00036773379474855746,0.0,0.0
6241,X72138_401.352_9.443_nan,0.0003673088068545529,0.0,0.0
6445,X73944_347.185_9.564_nan,0.0003671115894648418,0.0,0.0
5829,"X68573_307.262_8.764_nan;NCGC00385919-01_C20H34O_2-Penten-1-ol, 5-[(1S,4aS,8aS)-decahydro-5,5,8a-trimethyl-2-methylene-1-naphthalenyl]-3-methyl-, (2E)-",0.00036644959278825596,0.0,0.0
555,X3577_231.084_1.738_nan,0.00036628096905433203,0.0,0.0
7212,X80768_195.174_10.282_nan,0.00036540544394099076,0.0,0.0
8364,X89191_516.477_11.949_nan;Cer(d18:2/20:1); [M+H]+ C38H72N1O3,0.00036520707569143244,0.0,0.0
6774,X76712_179.143_9.948_nan,0.000365127418634217,0.0,0.0
7389,X82340_760.571_10.688_nan,0.0003647115874009073,0.0,0.0
7736,X85566_387.289_10.959_nan,0.00036431213889737265,0.0,0.0
2763,X35771_340.175_5.322_nan;Methyl-Domoic Acid,0.00036372098929785636,0.0,0.0
7020,X79156_299.2_10.212_nan,0.00036338132992844255,0.0,0.0
