,metabolite,p,F,MS,Significance
279,X1934_204.087_0.869_N-acetyl-beta-D-galactosamine - 40.0 eV;N-ACETYL-MANNOSAMINE,0.6587190015401221,0.6890673536206452,0.7002147565104478,Non-significant
280,X1935_166.086_0.929_nan,4.6665488412258446e-05,5.316365379046879,4.670347539950227,Significant
281,X1940_324.165_0.876_nan,0.8109279765532571,0.49579368485303216,0.5071344447575282,Non-significant
282,X1950_240.144_0.944_nan,0.22908675359953623,1.3703794738424333,1.36113677406924,Non-significant
283,X1952_329.134_0.872_nan,5.267846036154392e-13,14.056424009245124,9.832014597544054,Significant
284,X1954_292.154_0.945_nan,0.2428256663547925,1.3377796007571319,1.3301924960602654,Non-significant
285,X1964_206.139_0.867_nan,0.4491129164966171,0.9670781811175186,0.973555194681015,Non-significant
286,X1975_192.123_0.857_nan,0.4620282675533811,0.9483079987784416,0.9552609826335566,Non-significant
287,X1985_174.055_0.945_nan,2.8289532680738314e-13,14.380527555082924,9.983274296329569,Significant
288,X1986_477.215_0.946_nan,0.06798080001050451,2.0012186640679723,1.9470547172891948,Non-significant
289,X1988_226.128_0.901_nan,0.09241976997524856,1.8482683033350529,1.8072084292295936,Non-significant
290,X1992_224.092_0.95_nan,0.19127613356556208,1.4694820835131261,1.4547975790026955,Non-significant
291,X1993_194.103_0.951_nan,4.327266826236993e-07,7.430162431294758,6.146811503933033,Significant
292,X2007_382.171_0.954_nan;4-Nitrophenyl N-acetyl-alpha-galactosaminide CollisionEnergy:102040,0.8238640098121814,0.4783140201108205,0.48954671261895283,Non-significant
293,X2010_240.123_0.952_nan,0.22396289338961956,1.382956690318857,1.373057403046168,Non-significant
294,X2014_338.18_0.9_nan,0.9513367830062426,0.26769310010917113,0.27596253423027917,Non-significant
295,X2027_328.16_0.958_nan,8.72060321714536e-06,6.0679062563770305,5.21578000756682,Significant
296,X2031_188.092_0.928_nan,0.8241486606610429,0.4779256555445218,0.48915570879354303,Non-significant
297,X2033_261.131_0.962_nan,2.756951030344054e-07,7.636993719413125,6.282088209711854,Significant
298,X2035_310.149_0.963_nan,0.7736063048311517,0.5447320346458749,0.556264030142307,Non-significant
299,X2038_193.053_0.959_nan,0.7653386845622805,0.5553455827061509,0.5668974617328506,Non-significant
300,X2049_361.16_0.965_nan,0.0017904575106471418,3.6877177104682914,3.401843660127788,Significant
301,X2053_317.134_0.971_nan,9.236748014041958e-08,8.141627774353916,6.605790132388729,Significant
302,X2075_245.12_0.974_nan,0.09718351629463852,1.82291459239143,1.7838920765594637,Non-significant
303,X2086_372.186_0.976_nan,0.03903626180557732,2.2705510276957286,2.1899686238615583,Significant
304,X2097_333.116_0.983_nan,1.9248389810832875e-06,6.7500331957978466,5.6908891885806545,Significant
305,X2100_352.196_0.939_nan,0.7081128297465463,0.6275018665722459,0.6389858220050636,Non-significant
306,X2108_256.175_0.993_nan;Spectral Match to Hexaethylene glycol from NIST14,1.2072134937749568e-06,6.9619029360317,5.834773278468314,Significant
307,X2110_218.102_0.928_nan;Spectral Match to N-Acetyl-D-glucosamine from NIST14,0.544125300917579,0.8353384495415601,0.8446671852938095,Non-significant
308,X2113_170.118_0.883_nan,0.9949152920902911,0.11223936891386693,0.11632801679389802,Non-significant
309,X2115_263.139_0.986_nan,0.9363157030697131,0.2997857940792348,0.3087061767414604,Non-significant
310,X2116_300.201_1.014_nan;Spectral Match to Hexaethylene glycol from NIST14,9.994471910302326e-09,9.181697298692772,7.245842351859821,Significant
311,X2129_286.164_0.985_nan,0.054071151089329576,2.1133159459081283,2.048670206753894,Non-significant
312,X2132_180.088_0.991_nan,3.211119858599985e-06,6.518317919250397,5.531553142463743,Significant
313,X2137_283.174_0.992_nan,1.0192819179908865e-07,8.095999476340975,6.5768852511357165,Significant
314,X2140_267.097_0.989_nan,7.301360603845418e-09,9.330141534793489,7.334349060482796,Significant
315,X2143_254.138_0.992_nan,0.013488739923350186,2.769845804623172,2.62933592142617,Significant
316,X2147_411.184_0.996_nan,0.47136516892304303,0.9349332256162798,0.9422112877464802,Non-significant
317,X2152_270.154_0.995_nan,2.3494949020289314e-07,7.710532552743245,6.32981680984195,Significant
318,X2154_232.118_0.958_nan,0.7021885781003809,0.634894063511522,0.6463511241733187,Non-significant
319,X2169_327.118_1.001_nan,0.0008483623712379269,4.022344478918974,3.67273915507443,Significant
320,X2170_220.118_0.977_nan,0.8972844932551102,0.3699422596166329,0.38003503248033743,Non-significant
321,X2177_260.113_0.98_nan,0.0015274570686109865,3.759021884673138,3.4600339799282476,Significant
322,X2199_314.18_1.012_nan,1.072610781375314e-08,9.148351218932449,7.22586530332292,Significant
323,X2200_241.118_1.012_nan,1.7404238804774056e-05,5.75767813562928,4.993503709015959,Significant
324,X2207_264.159_0.995_nan,0.9463430894309235,0.2788276998010835,0.28733115980335355,Non-significant
325,X2210_234.112_0.942_nan,0.10857969519560573,1.7666172031616114,1.731980449825885,Non-significant
326,X2219_218.139_1.024_nan,2.5578246279831623e-07,7.671455664453546,6.304478843791123,Significant
327,X2220_271.128_0.923_nan,3.528138630013318e-06,6.475766217667251,5.502065728110934,Significant
328,X2225_252.123_0.937_nan,0.6235308813388458,0.7331634221641361,0.7439130461350462,Non-significant
329,X2230_284.133_1.025_nan,4.4896375314101455e-07,7.4132921121648705,6.135709480027412,Significant
330,X2233_216.123_1.024_nan,0.7255909913541607,0.6056373564154549,0.61717921064375,Non-significant
331,X2242_296.135_0.978_nan,0.03432934355526745,2.331920672348313,2.244731268921973,Significant
332,X2270_367.113_1.039_nan,5.135368286915463e-08,8.414328159855962,6.777065584153127,Significant
333,X2284_344.228_1.02_nan;Spectral Match to Nonaethylene glycol from NIST14,7.405488902524192e-09,9.323437559269697,7.330366806073557,Significant
334,X2299_355.113_0.997_nan,7.039381874598209e-10,10.449387257282803,7.980140199183878,Significant
335,X2303_206.117_1.054_nan,0.6372469299616184,0.715923631469538,0.7268442983073643,Non-significant
336,X2312_164.093_1.056_nan,7.218624567233855e-08,8.25599058213254,6.6779248397325555,Significant
337,X2320_294.169_1.063_nan,0.13804292190607517,1.6428124681701244,1.617145893909998,Non-significant
338,X2322_202.107_1.0_nan,0.8777197664990649,0.4008907894241654,0.4113919231180385,Non-significant
339,X2334_245.1_1.068_nan,0.3664457369144145,1.0964064262511701,1.0989802467962295,Non-significant
340,X2355_319.137_0.992_nan,3.790764703093036e-08,8.555866051345625,6.8649766714594955,Significant
341,X2362_280.118_1.078_nan,0.01909142459909038,2.608456828042769,2.488843810725889,Significant
342,X2365_184.133_1.122_nan,0.8313958595690697,0.4679785576308985,0.47913747961763886,Non-significant
343,X2370_343.15_1.083_nan,0.1610752136920863,1.5616392817460283,1.5413462958390138,Non-significant
344,X2375_280.154_1.083_nan,0.002403519145894932,3.555318111229771,3.2931146738064467,Significant
345,X2377_192.102_1.082_nan,0.0003960909805498639,4.3624422489634656,3.942467533088706,Significant
346,X2380_238.107_1.004_nan,0.3319657656480683,1.1564549164571605,1.1568486981216741,Non-significant
347,X2383_305.157_0.976_nan,5.510021645412633e-06,6.274592507628888,5.361688869959956,Significant
348,X2388_237.123_1.088_nan,0.04694114875880269,2.181863613022798,2.1104463242292626,Significant
349,X2392_251.139_1.039_nan,0.7027481583500181,0.634196121954581,0.6456558798899669,Non-significant
350,X2394_285.144_0.892_nan,8.558063052887542e-06,6.076366758516516,5.221786560064256,Significant
351,X2409_239.102_1.093_nan,0.008428400122327095,2.9862086615288783,2.815447810667153,Significant
352,X2411_430.134_1.096_nan,1.184611428812489e-05,5.930271421444907,5.117655199980198,Significant
353,X2427_250.107_0.988_nan,0.0044045422511754485,3.2817656340446435,3.065628697621213,Significant
354,X2432_312.164_1.105_nan,4.1761783293739446e-08,8.510683703267985,6.836985717090822,Significant
355,X2434_282.169_1.104_nan,0.22908130728687692,1.3703927167311671,1.361149330840498,Non-significant
356,X2441_249.123_1.067_nan,0.4215735655732981,1.0082555441845413,1.0136077689993344,Non-significant
357,X2446_210.149_1.099_nan,0.16866885737497625,1.5371289008970255,1.518378833725359,Non-significant
358,X2449_239.148_1.114_nan;Spectral Match to Hexaethylene glycol from NIST14,0.0029134224992380013,3.468621405995187,3.2214348332660285,Significant
359,X2450_248.128_1.082_nan,0.24827976150466416,1.325261417730049,1.3182922765491127,Non-significant
360,X2451_195.113_1.111_nan,0.9689129234848882,0.22306025574651642,0.23030413777539302,Non-significant
361,X2458_222.112_0.977_nan,0.015288195624726145,2.711837885431081,2.5790044377549273,Significant
362,X2461_309.108_1.085_nan,0.1766814634721829,1.5122952703765138,1.4950706312193163,Non-significant
363,X2473_256.154_1.122_nan,0.5512317287198676,0.8259732757850956,0.8354611454717819,Non-significant
364,X2474_180.102_1.119_nan,0.049385135149193106,2.1573165421943847,2.0883555693660485,Significant
365,X2475_283.051_1.122_nan,0.13699752011672542,1.6467767891344673,1.6208374404007604,Non-significant
366,X2477_325.139_1.109_nan,0.03973172748099551,2.2620902870697726,2.182401804218078,Significant
367,X2478_264.123_1.126_nan,0.15304319288522147,1.5887010850585324,1.566661581414231,Non-significant
368,X2483_353.134_1.099_nan,0.0016506728907747007,3.724212493236355,3.4316583747511014,Significant
369,X2493_158.154_1.125_nan,4.306639025288668e-08,8.49633743316196,6.828083874332795,Significant
370,X2495_267.134_1.111_nan,0.08074631600710333,1.9159139328185764,1.8692300818637324,Non-significant
371,X2506_421.218_1.131_nan,0.00011959359687272456,4.896386083250772,4.354960107533537,Significant
372,X2507_291.154_1.114_nan,0.4000885245907009,1.0416134353238367,1.045973514252379,Non-significant
373,X2513_151.035_1.13_nan,0.7720385061972463,0.5467498715545267,0.5582862387505755,Non-significant
374,X2515_223.108_1.097_nan,0.8325576950968729,0.46637283836843607,0.47751964026745225,Non-significant
375,X2516_275.11_1.136_nan,0.00027113037744439303,4.53147611360874,4.074481037406962,Significant
376,X2526_339.118_1.11_nan,0.00015748922172513158,4.773659058468995,4.261308780163341,Significant
377,X2530_360.213_1.139_nan,1.2386190729693024e-07,8.005814782782842,6.51954390276509,Significant
378,X2533_369.129_1.142_nan,0.0025746616046032054,3.524341235521494,3.2675474512440137,Significant
379,X2537_160.076_1.143_nan,9.541035274004773e-09,9.203623488174742,7.2589588578525825,Significant
380,X2538_281.113_1.104_nan,0.056544425966475076,2.0915290015464416,2.0289781524952155,Non-significant
381,X2545_297.108_1.082_nan,7.04843462257863e-06,6.163681399570428,5.283606141790783,Significant
382,X2547_188.092_1.197_nan,0.6734071629289506,0.6707541639317551,0.682028377248337,Non-significant
383,X2556_210.099_1.219_nan,1.249945143627017e-05,5.906169405372152,5.100392008885936,Significant
384,X2557_266.138_1.048_nan,0.009824900801977357,2.9159031601633973,2.7552503450853085,Significant
385,X2563_341.134_1.113_nan,0.10813551834761301,1.7687076896591085,1.7339114946583596,Non-significant
386,X2565_166.086_1.151_Spectral Match to DL-Phenylalanine from NIST14,0.0031650535398008066,3.4312394321405018,3.190408988597166,Significant
387,X2568_295.128_1.129_nan,0.0372050196593109,2.2935384176463236,2.2105065063990623,Significant
388,X2571_170.081_0.982_nan,0.9902788759794571,0.14253794655572025,0.1475758349202599,Non-significant
389,X2590_529.187_1.159_nan,0.3090499763167843,1.1990024318132042,1.1977114679218694,Non-significant
390,X2605_293.113_1.131_nan,0.018565552605586188,2.621489874161942,2.500242830998276,Significant
391,X2606_228.159_0.947_nan,0.6697228197891005,0.6753451405828522,0.6865896836211912,Non-significant
392,X2610_282.133_1.094_nan,0.25978848410717226,1.2995714009973953,1.2938394878839345,Non-significant
393,X2612_292.154_1.169_nan,0.24543138980853127,1.3317703227232707,1.3244811003219032,Non-significant
394,X2613_206.139_1.173_nan,0.0028716869733742215,3.475129068245358,3.2268286479107275,Significant
395,X2615_296.149_1.053_nan,0.0002775836424423742,4.520988460856996,4.066329235011875,Significant
396,X2622_262.143_1.122_nan,0.4991172196956679,0.8960522592988154,0.9042086556146837,Non-significant
397,X2629_266.175_1.131_nan,0.05261322131500914,2.1266049589174325,2.0606678270896808,Non-significant
398,X2646_261.131_1.19_nan,0.0001766068928587238,4.722583006076502,4.222131464069171,Significant
399,X2648_278.138_1.118_nan,0.061666019817104074,2.049138391854084,1.9905839241968726,Non-significant
400,X2663_231.084_1.193_nan,0.0058144094315844,3.155659311559278,2.9594485952621388,Significant
401,X2677_209.102_1.209_nan,0.0009338668193580951,3.979401058447256,3.638283549551487,Significant
402,X2683_243.134_1.201_nan,0.8559100584044679,0.4333481778106165,0.4442063350902383,Non-significant
403,X2692_264.107_1.221_nan,5.441668846436039e-05,5.247731553848853,4.619337662617326,Significant
404,X2696_265.118_1.185_nan,0.011508831906453305,2.843128532454658,2.6926572902941834,Significant
405,X2699_268.154_1.145_nan,0.09621369082104182,1.8279818594786268,1.7885552344869733,Non-significant
406,X2702_301.139_1.245_nan,1.9544460311774267e-05,5.705702038984042,4.955872661884264,Significant
407,X2715_165.066_1.229_nan,0.005887078187202143,3.1500071147867166,2.9546699037547253,Significant
408,X2716_252.123_1.231_nan,0.953275132690246,0.26322204311867875,0.2713950566104182,Non-significant
409,X2717_218.102_1.226_nan;N-ACETYL-MANNOSAMINE,0.885411789085917,0.38896320042218,0.399314817683351,Non-significant
410,X2727_333.165_1.239_nan,6.694832350971809e-07,7.230580329885971,6.014805046458612,Significant
411,X2733_223.144_1.242_nan,0.011395824903467758,2.8476752234049307,2.6965762958318975,Significant
412,X2737_234.149_1.121_nan,0.0075663583643439435,3.0355646880414646,2.8575490931680285,Significant
413,X2738_309.144_1.201_nan,0.02785186220676495,2.4311195350258976,2.3327958547001595,Significant
414,X2739_254.175_1.129_nan,0.5227715640373074,0.8638217185965432,0.872630779365252,Non-significant
415,X2741_337.139_1.167_nan,0.0004476580672170301,4.30784274644618,3.8995382083690138,Significant
416,X2742_297.144_1.14_nan,0.7767048527080385,0.5407364915819854,0.5522590108946993,Non-significant
417,X2754_311.123_1.074_nan,0.0009918448646334189,3.952454655546274,3.616617044757516,Significant
418,X2755_252.159_1.139_nan,0.23254352829836206,1.3620268767634292,1.3532147329456194,Non-significant
419,X2759_307.128_1.12_nan,0.01931429303063487,2.603038188926379,2.48410175495273,Significant
420,X2761_284.206_1.252_nan,2.9615138314930164e-05,5.519641686548542,4.820230285750244,Significant
421,X2767_245.063_1.251_nan,0.031443647167058664,2.373672178945541,2.281864735158504,Significant
422,X2770_212.149_1.199_nan,2.3449898373613013e-07,7.711415646120883,6.3303887930298615,Significant
423,X2776_251.102_1.132_nan,0.04293319965791414,2.224881816485383,2.1490756687913244,Significant
424,X2784_339.118_1.456_nan,0.1577709627419037,1.57262417054926,1.551627673966639,Non-significant
425,X2786_232.118_1.213_nan;Spectral Match to N-Acetyl-D-glucosamine from NIST14,0.521630428263899,0.8653593749222115,0.8741388552921001,Non-significant
426,X2787_220.133_1.126_nan,0.4844453351112389,0.9164523886529111,0.9241603256076069,Non-significant
427,X2790_281.149_1.156_nan,0.48309878226271363,0.9183417051073435,0.9260067245835396,Non-significant
428,X2791_250.143_1.096_nan,0.00503284333425109,3.2212731851304026,3.0147989961520083,Significant
429,X2793_323.123_1.156_nan,0.47700237079407193,0.9269329479427318,0.9343998529938423,Non-significant
430,X2795_280.154_1.403_nan,0.09834803367975885,1.8168912541831936,1.7783470874694913,Non-significant
431,X2812_236.128_1.071_nan,0.9386210088383249,0.2951129465912424,0.3039430360499199,Non-significant
432,X2813_317.17_1.264_nan,0.0011999470643980679,3.8671907055647843,3.547824525042468,Significant
433,X2821_240.159_1.102_nan,0.8099290462950779,0.4971305251613303,0.5084786871013139,Non-significant
434,X2826_172.956_1.309_nan,0.7250573512692069,0.6063064973790838,0.6178470601531255,Non-significant
435,X2832_279.134_1.087_nan,0.10948283071993366,1.7623906631317348,1.728075462442421,Non-significant
436,X2838_160.076_1.361_nan,0.0002753760306596641,4.52454853617316,4.069096971330061,Significant
437,X2840_295.128_1.464_nan,0.5495300448721928,0.8282109884457551,0.8376613632732922,Non-significant
